"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Sodankylä Tähtelä","2023","11","12","00:00","1.1"
"Sodankylä Tähtelä","2023","11","13","00:00","0.1"
"Sodankylä Tähtelä","2023","11","14","00:00","11.8"
"Sodankylä Tähtelä","2023","11","15","00:00","13.2"
"Sodankylä Tähtelä","2023","11","16","00:00","19.3"
"Sodankylä Tähtelä","2023","11","17","00:00","2.4"
"Sodankylä Tähtelä","2023","11","18","00:00","16.3"
"Sodankylä Tähtelä","2023","11","19","00:00","-0.4"
"Sodankylä Tähtelä","2023","11","20","00:00","-0.1"
"Sodankylä Tähtelä","2023","11","21","00:00","2.6"
"Sodankylä Tähtelä","2023","11","22","00:00","0.1"
"Sodankylä Tähtelä","2023","11","23","00:00","-0.1"
"Sodankylä Tähtelä","2023","11","24","00:00","2.8"
"Sodankylä Tähtelä","2023","11","25","00:00","-0.4"
"Sodankylä Tähtelä","2023","11","26","00:00","10.5"
"Sodankylä Tähtelä","2023","11","27","00:00","-0.6"
"Sodankylä Tähtelä","2023","11","28","00:00","0.2"
"Sodankylä Tähtelä","2023","11","29","00:00","-0.4"
"Sodankylä Tähtelä","2023","11","30","00:00","-0.5"
"Sodankylä Tähtelä","2023","12","1","00:00","-0.6"
"Sodankylä Tähtelä","2023","12","2","00:00","3.6"
"Sodankylä Tähtelä","2023","12","3","00:00","-0.3"
"Sodankylä Tähtelä","2023","12","4","00:00","-0.6"
"Sodankylä Tähtelä","2023","12","5","00:00","-0.2"
"Sodankylä Tähtelä","2023","12","6","00:00","-0.7"
"Sodankylä Tähtelä","2023","12","7","00:00","-0.3"
"Sodankylä Tähtelä","2023","12","8","00:00","-0.3"
"Sodankylä Tähtelä","2023","12","9","00:00","-0.7"
"Sodankylä Tähtelä","2023","12","10","00:00","-0.3"
"Sodankylä Tähtelä","2023","12","11","00:00","-0.4"
"Sodankylä Tähtelä","2023","12","12","00:00","-0.5"
"Sodankylä Tähtelä","2023","12","13","00:00","-0.4"
"Sodankylä Tähtelä","2023","12","14","00:00","0"
"Sodankylä Tähtelä","2023","12","15","00:00","-0.4"
"Sodankylä Tähtelä","2023","12","16","00:00","-0.3"
"Sodankylä Tähtelä","2023","12","17","00:00","-0.6"
"Sodankylä Tähtelä","2023","12","18","00:00","-0.9"
"Sodankylä Tähtelä","2023","12","19","00:00","-0.5"
"Sodankylä Tähtelä","2023","12","20","00:00","-1.2"
"Sodankylä Tähtelä","2023","12","21","00:00","-0.5"
"Sodankylä Tähtelä","2023","12","22","00:00","-0.1"
"Sodankylä Tähtelä","2023","12","23","00:00","-0.5"
"Sodankylä Tähtelä","2023","12","24","00:00","-0.2"
"Sodankylä Tähtelä","2023","12","25","00:00","-0.5"
"Sodankylä Tähtelä","2023","12","26","00:00","-0.7"
"Sodankylä Tähtelä","2023","12","27","00:00","-1.1"
"Sodankylä Tähtelä","2023","12","28","00:00","-0.1"
"Sodankylä Tähtelä","2023","12","29","00:00","-0.3"
"Sodankylä Tähtelä","2023","12","30","00:00","-0.6"
"Sodankylä Tähtelä","2023","12","31","00:00","-0.3"
"Sodankylä Tähtelä","2024","1","1","00:00","-0.9"
