Direct solar radiation mean [W/m2],Date,monthly_mean
105.3,2020-03-31,120.78
256.4,2020-04-01,218.51
41.7,2020-04-02,218.51
91.0,2020-04-03,218.51
306.0,2020-04-04,218.51
376.3,2020-04-05,218.51
146.8,2020-04-06,218.51
226.3,2020-04-07,218.51
262.5,2020-04-08,218.51
243.2,2020-04-09,218.51
263.8,2020-04-10,218.51
,2020-04-11,218.51
,2020-04-12,218.51
,2020-04-13,218.51
,2020-04-14,218.51
,2020-04-15,218.51
,2020-04-16,218.51
180.2,2020-04-17,218.51
410.5,2020-04-18,218.51
290.1,2020-04-19,218.51
52.1,2020-04-20,218.51
485.6,2020-04-21,218.51
386.6,2020-04-22,218.51
405.6,2020-04-23,218.51
34.6,2020-04-24,218.51
198.5,2020-04-25,218.51
31.8,2020-04-26,218.51
175.8,2020-04-27,218.51
2.7,2020-04-28,218.51
113.9,2020-04-29,218.51
262.2,2020-04-30,218.51
63.9,2020-05-01,242.05
15.4,2020-05-02,242.05
34.9,2020-05-03,242.05
229.6,2020-05-04,242.05
340.7,2020-05-05,242.05
266.6,2020-05-06,242.05
407.1,2020-05-07,242.05
110.7,2020-05-08,242.05
462.4,2020-05-09,242.05
261.8,2020-05-10,242.05
79.6,2020-05-11,242.05
386.4,2020-05-12,242.05
91.5,2020-05-13,242.05
228.0,2020-05-14,242.05
151.0,2020-05-15,242.05
7.4,2020-05-16,242.05
95.2,2020-05-17,242.05
164.4,2020-05-18,242.05
153.0,2020-05-19,242.05
282.4,2020-05-20,242.05
158.2,2020-05-21,242.05
549.9,2020-05-22,242.05
448.1,2020-05-23,242.05
3.7,2020-05-24,242.05
138.1,2020-05-25,242.05
398.7,2020-05-26,242.05
255.1,2020-05-27,242.05
337.9,2020-05-28,242.05
284.1,2020-05-29,242.05
551.4,2020-05-30,242.05
546.4,2020-05-31,242.05
294.5,2020-06-01,356.23
398.8,2020-06-02,356.23
517.6,2020-06-03,356.23
205.8,2020-06-04,356.23
30.9,2020-06-05,356.23
44.1,2020-06-06,356.23
248.6,2020-06-07,356.23
155.9,2020-06-08,356.23
183.8,2020-06-09,356.23
561.3,2020-06-10,356.23
545.0,2020-06-11,356.23
545.5,2020-06-12,356.23
466.4,2020-06-13,356.23
556.4,2020-06-14,356.23
464.5,2020-06-15,356.23
36.7,2020-06-16,356.23
332.9,2020-06-17,356.23
530.8,2020-06-18,356.23
428.9,2020-06-19,356.23
495.6,2020-06-20,356.23
360.5,2020-06-21,356.23
566.7,2020-06-22,356.23
452.7,2020-06-23,356.23
482.1,2020-06-24,356.23
514.6,2020-06-25,356.23
526.4,2020-06-26,356.23
363.4,2020-06-27,356.23
310.4,2020-06-28,356.23
65.6,2020-06-29,356.23
0.5,2020-06-30,356.23
107.8,2020-07-01,186.58
124.8,2020-07-02,186.58
289.5,2020-07-03,186.58
46.4,2020-07-04,186.58
119.8,2020-07-05,186.58
202.8,2020-07-06,186.58
62.0,2020-07-07,186.58
240.3,2020-07-08,186.58
138.3,2020-07-09,186.58
127.0,2020-07-10,186.58
4.1,2020-07-11,186.58
226.8,2020-07-12,186.58
222.8,2020-07-13,186.58
350.6,2020-07-14,186.58
387.1,2020-07-15,186.58
271.2,2020-07-16,186.58
388.1,2020-07-17,186.58
459.5,2020-07-18,186.58
341.8,2020-07-19,186.58
69.5,2020-07-20,186.58
207.1,2020-07-21,186.58
112.8,2020-07-22,186.58
2.6,2020-07-23,186.58
0.5,2020-07-24,186.58
93.4,2020-07-25,186.58
354.8,2020-07-26,186.58
209.0,2020-07-27,186.58
61.3,2020-07-28,186.58
38.6,2020-07-29,186.58
196.2,2020-07-30,186.58
327.4,2020-07-31,186.58
391.5,2020-08-01,248.05
129.1,2020-08-02,248.05
222.6,2020-08-03,248.05
235.0,2020-08-04,248.05
362.6,2020-08-05,248.05
10.4,2020-08-06,248.05
229.5,2020-08-07,248.05
448.8,2020-08-08,248.05
254.6,2020-08-09,248.05
396.1,2020-08-10,248.05
323.6,2020-08-11,248.05
103.5,2020-08-12,248.05
131.1,2020-08-13,248.05
279.1,2020-08-14,248.05
297.2,2020-08-15,248.05
441.6,2020-08-16,248.05
420.4,2020-08-17,248.05
420.2,2020-08-18,248.05
181.7,2020-08-19,248.05
377.7,2020-08-20,248.05
305.6,2020-08-21,248.05
0.2,2020-08-22,248.05
240.0,2020-08-23,248.05
207.3,2020-08-24,248.05
152.5,2020-08-25,248.05
267.1,2020-08-26,248.05
381.1,2020-08-27,248.05
287.3,2020-08-28,248.05
189.8,2020-08-29,248.05
1.4,2020-08-30,248.05
1.1,2020-08-31,248.05
366.6,2020-09-01,116.61
270.2,2020-09-02,116.61
4.4,2020-09-03,116.61
8.9,2020-09-04,116.61
20.3,2020-09-05,116.61
98.9,2020-09-06,116.61
279.7,2020-09-07,116.61
4.5,2020-09-08,116.61
6.9,2020-09-09,116.61
166.7,2020-09-10,116.61
98.0,2020-09-11,116.61
0.9,2020-09-12,116.61
298.0,2020-09-13,116.61
248.0,2020-09-14,116.61
143.1,2020-09-15,116.61
0.1,2020-09-16,116.61
2.0,2020-09-17,116.61
126.1,2020-09-18,116.61
237.7,2020-09-19,116.61
120.5,2020-09-20,116.61
39.6,2020-09-21,116.61
35.9,2020-09-22,116.61
192.9,2020-09-23,116.61
88.9,2020-09-24,116.61
57.8,2020-09-25,116.61
142.4,2020-09-26,116.61
229.4,2020-09-27,116.61
205.9,2020-09-28,116.61
0.1,2020-09-29,116.61
4.0,2020-09-30,116.61
98.6,2020-10-01,39.24
85.0,2020-10-02,39.24
118.3,2020-10-03,39.24
8.4,2020-10-04,39.24
127.4,2020-10-05,39.24
0.1,2020-10-06,39.24
9.7,2020-10-07,39.24
20.7,2020-10-08,39.24
0.3,2020-10-09,39.24
61.5,2020-10-10,39.24
124.6,2020-10-11,39.24
26.6,2020-10-12,39.24
8.9,2020-10-13,39.24
0.5,2020-10-14,39.24
98.7,2020-10-15,39.24
62.9,2020-10-16,39.24
1.9,2020-10-17,39.24
169.8,2020-10-18,39.24
5.7,2020-10-19,39.24
7.4,2020-10-20,39.24
0.2,2020-10-21,39.24
0.1,2020-10-22,39.24
1.0,2020-10-23,39.24
62.1,2020-10-24,39.24
30.3,2020-10-25,39.24
0.0,2020-10-26,39.24
-0.1,2020-10-27,39.24
54.6,2020-10-28,39.24
30.0,2020-10-29,39.24
0.5,2020-10-30,39.24
0.8,2020-10-31,39.24
-0.1,2020-11-01,21.04
-0.1,2020-11-02,21.04
-0.1,2020-11-03,21.04
26.9,2020-11-04,21.04
7.4,2020-11-05,21.04
121.7,2020-11-06,21.04
122.1,2020-11-07,21.04
153.4,2020-11-08,21.04
74.9,2020-11-09,21.04
10.0,2020-11-10,21.04
0.8,2020-11-11,21.04
0.2,2020-11-12,21.04
0.1,2020-11-13,21.04
2.8,2020-11-14,21.04
1.8,2020-11-15,21.04
0.0,2020-11-16,21.04
0.0,2020-11-17,21.04
53.1,2020-11-18,21.04
0.0,2020-11-19,21.04
3.7,2020-11-20,21.04
2.4,2020-11-21,21.04
1.6,2020-11-22,21.04
20.6,2020-11-23,21.04
7.7,2020-11-24,21.04
0.4,2020-11-25,21.04
16.1,2020-11-26,21.04
1.9,2020-11-27,21.04
0.8,2020-11-28,21.04
0.1,2020-11-29,21.04
0.9,2020-11-30,21.04
1.3,2020-12-01,4.4
0.7,2020-12-02,4.4
0.1,2020-12-03,4.4
0.0,2020-12-04,4.4
0.3,2020-12-05,4.4
0.2,2020-12-06,4.4
52.6,2020-12-07,4.4
68.0,2020-12-08,4.4
0.2,2020-12-09,4.4
0.1,2020-12-10,4.4
0.1,2020-12-11,4.4
0.3,2020-12-12,4.4
0.6,2020-12-13,4.4
1.4,2020-12-14,4.4
0.4,2020-12-15,4.4
0.6,2020-12-16,4.4
0.8,2020-12-17,4.4
0.4,2020-12-18,4.4
0.9,2020-12-19,4.4
0.4,2020-12-20,4.4
0.3,2020-12-21,4.4
0.3,2020-12-22,4.4
0.7,2020-12-23,4.4
2.3,2020-12-24,4.4
0.7,2020-12-25,4.4
1.3,2020-12-26,4.4
0.0,2020-12-27,4.4
0.0,2020-12-28,4.4
-0.2,2020-12-29,4.4
0.2,2020-12-30,4.4
1.4,2020-12-31,4.4
1.7,2021-01-01,4.65
1.7,2021-01-02,4.65
2.5,2021-01-03,4.65
4.0,2021-01-04,4.65
3.2,2021-01-05,4.65
1.6,2021-01-06,4.65
6.1,2021-01-07,4.65
2.3,2021-01-08,4.65
2.1,2021-01-09,4.65
1.8,2021-01-10,4.65
0.9,2021-01-11,4.65
14.8,2021-01-12,4.65
29.4,2021-01-13,4.65
23.7,2021-01-14,4.65
3.5,2021-01-15,4.65
6.7,2021-01-16,4.65
10.9,2021-01-17,4.65
2.2,2021-01-18,4.65
3.2,2021-01-19,4.65
4.0,2021-01-20,4.65
4.5,2021-01-21,4.65
0.0,2021-01-22,4.65
0.1,2021-01-23,4.65
2.4,2021-01-24,4.65
2.9,2021-01-25,4.65
1.0,2021-01-26,4.65
1.1,2021-01-27,4.65
0.4,2021-01-28,4.65
0.8,2021-01-29,4.65
2.1,2021-01-30,4.65
2.7,2021-01-31,4.65
56.5,2021-02-01,59.29
2.7,2021-02-02,59.29
37.3,2021-02-03,59.29
5.7,2021-02-04,59.29
85.2,2021-02-05,59.29
79.4,2021-02-06,59.29
38.5,2021-02-07,59.29
106.4,2021-02-08,59.29
108.4,2021-02-09,59.29
8.5,2021-02-10,59.29
57.8,2021-02-11,59.29
6.3,2021-02-12,59.29
90.5,2021-02-13,59.29
147.0,2021-02-14,59.29
3.5,2021-02-15,59.29
40.9,2021-02-16,59.29
179.0,2021-02-17,59.29
3.0,2021-02-18,59.29
175.8,2021-02-19,59.29
0.3,2021-02-20,59.29
69.4,2021-02-21,59.29
0.8,2021-02-22,59.29
1.1,2021-02-23,59.29
1.5,2021-02-24,59.29
1.1,2021-02-25,59.29
56.5,2021-02-26,59.29
184.9,2021-02-27,59.29
112.2,2021-02-28,59.29
156.4,2021-03-01,113.71
111.0,2021-03-02,113.71
66.3,2021-03-03,113.71
106.5,2021-03-04,113.71
255.7,2021-03-05,113.71
1.2,2021-03-06,113.71
105.1,2021-03-07,113.71
86.7,2021-03-08,113.71
268.8,2021-03-09,113.71
242.7,2021-03-10,113.71
141.7,2021-03-11,113.71
75.1,2021-03-12,113.71
8.2,2021-03-13,113.71
84.0,2021-03-14,113.71
1.6,2021-03-15,113.71
57.8,2021-03-16,113.71
102.3,2021-03-17,113.71
169.7,2021-03-18,113.71
38.5,2021-03-19,113.71
128.0,2021-03-20,113.71
111.4,2021-03-21,113.71
343.6,2021-03-22,113.71
83.1,2021-03-23,113.71
131.7,2021-03-24,113.71
282.9,2021-03-25,113.71
318.5,2021-03-26,113.71
0.6,2021-03-27,113.71
0.6,2021-03-28,113.71
2.7,2021-03-29,113.71
20.6,2021-03-30,113.71
22.0,2021-03-31,113.71
92.9,2021-04-01,178.0
71.8,2021-04-02,178.0
238.4,2021-04-03,178.0
22.2,2021-04-04,178.0
0.6,2021-04-05,178.0
2.9,2021-04-06,178.0
91.5,2021-04-07,178.0
86.4,2021-04-08,178.0
266.2,2021-04-09,178.0
2.1,2021-04-10,178.0
154.3,2021-04-11,178.0
149.9,2021-04-12,178.0
1.1,2021-04-13,178.0
333.9,2021-04-14,178.0
166.2,2021-04-15,178.0
357.7,2021-04-16,178.0
433.8,2021-04-17,178.0
449.9,2021-04-18,178.0
466.4,2021-04-19,178.0
451.2,2021-04-20,178.0
473.9,2021-04-21,178.0
29.3,2021-04-22,178.0
45.1,2021-04-23,178.0
0.6,2021-04-24,178.0
1.7,2021-04-25,178.0
249.0,2021-04-26,178.0
154.8,2021-04-27,178.0
175.3,2021-04-28,178.0
145.8,2021-04-29,178.0
225.0,2021-04-30,178.0
44.9,2021-05-01,125.94
229.7,2021-05-02,125.94
159.9,2021-05-03,125.94
456.7,2021-05-04,125.94
17.2,2021-05-05,125.94
61.8,2021-05-06,125.94
1.1,2021-05-07,125.94
110.9,2021-05-08,125.94
368.2,2021-05-09,125.94
251.8,2021-05-10,125.94
0.9,2021-05-11,125.94
3.1,2021-05-12,125.94
162.1,2021-05-13,125.94
0.7,2021-05-14,125.94
0.8,2021-05-15,125.94
1.3,2021-05-16,125.94
168.7,2021-05-17,125.94
155.2,2021-05-18,125.94
25.5,2021-05-19,125.94
0.4,2021-05-20,125.94
0.6,2021-05-21,125.94
1.6,2021-05-22,125.94
9.2,2021-05-23,125.94
2.3,2021-05-24,125.94
3.0,2021-05-25,125.94
394.0,2021-05-26,125.94
498.4,2021-05-27,125.94
10.9,2021-05-28,125.94
89.3,2021-05-29,125.94
418.3,2021-05-30,125.94
255.6,2021-05-31,125.94
248.9,2021-06-01,301.97
552.8,2021-06-02,301.97
605.2,2021-06-03,301.97
518.7,2021-06-04,301.97
227.3,2021-06-05,301.97
632.7,2021-06-06,301.97
572.1,2021-06-07,301.97
192.1,2021-06-08,301.97
288.2,2021-06-09,301.97
465.1,2021-06-10,301.97
546.3,2021-06-11,301.97
271.4,2021-06-12,301.97
120.2,2021-06-13,301.97
246.1,2021-06-14,301.97
7.2,2021-06-15,301.97
253.3,2021-06-16,301.97
189.3,2021-06-17,301.97
0.7,2021-06-18,301.97
488.1,2021-06-19,301.97
3.1,2021-06-20,301.97
21.9,2021-06-21,301.97
100.0,2021-06-22,301.97
,2021-06-23,301.97
,2021-06-24,301.97
190.9,2021-06-25,301.97
360.9,2021-06-26,301.97
84.2,2021-06-27,301.97
526.2,2021-06-28,301.97
328.5,2021-06-29,301.97
413.8,2021-06-30,301.97
642.7,2021-07-01,248.15
613.7,2021-07-02,248.15
516.3,2021-07-03,248.15
492.2,2021-07-04,248.15
569.9,2021-07-05,248.15
213.9,2021-07-06,248.15
270.7,2021-07-07,248.15
136.4,2021-07-08,248.15
303.9,2021-07-09,248.15
533.4,2021-07-10,248.15
66.5,2021-07-11,248.15
170.9,2021-07-12,248.15
350.3,2021-07-13,248.15
351.8,2021-07-14,248.15
143.0,2021-07-15,248.15
394.2,2021-07-16,248.15
145.7,2021-07-17,248.15
14.2,2021-07-18,248.15
112.1,2021-07-19,248.15
221.4,2021-07-20,248.15
18.6,2021-07-21,248.15
72.3,2021-07-22,248.15
154.0,2021-07-23,248.15
106.8,2021-07-24,248.15
9.0,2021-07-25,248.15
75.4,2021-07-26,248.15
336.7,2021-07-27,248.15
432.9,2021-07-28,248.15
68.5,2021-07-29,248.15
0.2,2021-07-30,248.15
154.9,2021-07-31,248.15
52.2,2021-08-01,112.29
346.8,2021-08-02,112.29
22.4,2021-08-03,112.29
38.5,2021-08-04,112.29
242.6,2021-08-05,112.29
188.5,2021-08-06,112.29
402.2,2021-08-07,112.29
241.9,2021-08-08,112.29
0.2,2021-08-09,112.29
21.1,2021-08-10,112.29
79.4,2021-08-11,112.29
58.1,2021-08-12,112.29
157.8,2021-08-13,112.29
148.0,2021-08-14,112.29
-0.1,2021-08-15,112.29
0.8,2021-08-16,112.29
54.5,2021-08-17,112.29
27.2,2021-08-18,112.29
26.6,2021-08-19,112.29
4.6,2021-08-20,112.29
3.3,2021-08-21,112.29
2.8,2021-08-22,112.29
31.9,2021-08-23,112.29
37.9,2021-08-24,112.29
22.5,2021-08-25,112.29
215.8,2021-08-26,112.29
403.6,2021-08-27,112.29
187.4,2021-08-28,112.29
316.5,2021-08-29,112.29
14.9,2021-08-30,112.29
131.0,2021-08-31,112.29
136.4,2021-09-01,79.29
43.2,2021-09-02,79.29
3.7,2021-09-03,79.29
203.7,2021-09-04,79.29
161.4,2021-09-05,79.29
21.0,2021-09-06,79.29
11.1,2021-09-07,79.29
7.3,2021-09-08,79.29
225.4,2021-09-09,79.29
359.4,2021-09-10,79.29
367.4,2021-09-11,79.29
127.4,2021-09-12,79.29
0.5,2021-09-13,79.29
0.6,2021-09-14,79.29
1.5,2021-09-15,79.29
3.5,2021-09-16,79.29
1.5,2021-09-17,79.29
0.8,2021-09-18,79.29
9.7,2021-09-19,79.29
180.6,2021-09-20,79.29
7.1,2021-09-21,79.29
17.1,2021-09-22,79.29
1.9,2021-09-23,79.29
0.1,2021-09-24,79.29
11.0,2021-09-25,79.29
108.0,2021-09-26,79.29
137.2,2021-09-27,79.29
226.5,2021-09-28,79.29
3.3,2021-09-29,79.29
0.4,2021-09-30,79.29
1.5,2021-10-01,15.98
0.0,2021-10-02,15.98
51.8,2021-10-03,15.98
0.1,2021-10-04,15.98
1.4,2021-10-05,15.98
-0.1,2021-10-06,15.98
0.4,2021-10-07,15.98
11.7,2021-10-08,15.98
1.4,2021-10-09,15.98
0.7,2021-10-10,15.98
2.6,2021-10-11,15.98
1.1,2021-10-12,15.98
115.1,2021-10-13,15.98
1.5,2021-10-14,15.98
1.0,2021-10-15,15.98
0.6,2021-10-16,15.98
1.0,2021-10-17,15.98
50.3,2021-10-18,15.98
166.1,2021-10-19,15.98
3.0,2021-10-20,15.98
0.3,2021-10-21,15.98
6.7,2021-10-22,15.98
10.6,2021-10-23,15.98
58.9,2021-10-24,15.98
0.9,2021-10-25,15.98
1.2,2021-10-26,15.98
1.3,2021-10-27,15.98
0.7,2021-10-28,15.98
0.8,2021-10-29,15.98
1.5,2021-10-30,15.98
1.4,2021-10-31,15.98
0.4,2021-11-01,15.62
0.1,2021-11-02,15.62
0.4,2021-11-03,15.62
1.0,2021-11-04,15.62
1.6,2021-11-05,15.62
1.4,2021-11-06,15.62
91.3,2021-11-07,15.62
66.0,2021-11-08,15.62
3.8,2021-11-09,15.62
23.4,2021-11-10,15.62
41.1,2021-11-11,15.62
1.3,2021-11-12,15.62
1.9,2021-11-13,15.62
39.0,2021-11-14,15.62
1.3,2021-11-15,15.62
30.8,2021-11-16,15.62
0.9,2021-11-17,15.62
1.0,2021-11-18,15.62
49.5,2021-11-19,15.62
1.9,2021-11-20,15.62
22.3,2021-11-21,15.62
35.3,2021-11-22,15.62
2.4,2021-11-23,15.62
34.1,2021-11-24,15.62
3.4,2021-11-25,15.62
1.8,2021-11-26,15.62
3.8,2021-11-27,15.62
3.0,2021-11-28,15.62
1.7,2021-11-29,15.62
2.7,2021-11-30,15.62
1.2,2021-12-01,2.31
0.7,2021-12-02,2.31
2.1,2021-12-03,2.31
7.2,2021-12-04,2.31
8.5,2021-12-05,2.31
3.3,2021-12-06,2.31
3.9,2021-12-07,2.31
4.1,2021-12-08,2.31
3.2,2021-12-09,2.31
1.8,2021-12-10,2.31
1.9,2021-12-11,2.31
1.2,2021-12-12,2.31
1.4,2021-12-13,2.31
1.2,2021-12-14,2.31
1.0,2021-12-15,2.31
2.0,2021-12-16,2.31
2.5,2021-12-17,2.31
1.7,2021-12-18,2.31
0.9,2021-12-19,2.31
1.9,2021-12-20,2.31
2.4,2021-12-21,2.31
2.7,2021-12-22,2.31
1.7,2021-12-23,2.31
0.6,2021-12-24,2.31
0.7,2021-12-25,2.31
1.6,2021-12-26,2.31
2.6,2021-12-27,2.31
3.6,2021-12-28,2.31
1.9,2021-12-29,2.31
1.5,2021-12-30,2.31
0.6,2021-12-31,2.31
1.3,2022-01-01,1.65
2.8,2022-01-02,1.65
2.7,2022-01-03,1.65
0.9,2022-01-04,1.65
1.9,2022-01-05,1.65
2.7,2022-01-06,1.65
1.4,2022-01-07,1.65
2.6,2022-01-08,1.65
3.1,2022-01-09,1.65
4.0,2022-01-10,1.65
1.4,2022-01-11,1.65
0.3,2022-01-12,1.65
0.3,2022-01-13,1.65
0.6,2022-01-14,1.65
1.2,2022-01-15,1.65
0.9,2022-01-16,1.65
0.4,2022-01-17,1.65
2.3,2022-01-18,1.65
0.8,2022-01-19,1.65
1.3,2022-01-20,1.65
0.5,2022-01-21,1.65
2.6,2022-01-22,1.65
0.4,2022-01-23,1.65
-0.4,2022-01-24,1.65
0.5,2022-01-25,1.65
2.1,2022-01-26,1.65
1.5,2022-01-27,1.65
2.5,2022-01-28,1.65
3.2,2022-01-29,1.65
2.2,2022-01-30,1.65
3.2,2022-01-31,1.65
3.8,2022-02-01,35.72
2.0,2022-02-02,35.72
3.4,2022-02-03,35.72
2.6,2022-02-04,35.72
1.2,2022-02-05,35.72
0.7,2022-02-06,35.72
1.3,2022-02-07,35.72
1.6,2022-02-08,35.72
1.3,2022-02-09,35.72
1.0,2022-02-10,35.72
1.6,2022-02-11,35.72
2.8,2022-02-12,35.72
2.8,2022-02-13,35.72
148.1,2022-02-14,35.72
152.4,2022-02-15,35.72
4.0,2022-02-16,35.72
1.0,2022-02-17,35.72
0.5,2022-02-18,35.72
26.3,2022-02-19,35.72
41.6,2022-02-20,35.72
2.4,2022-02-21,35.72
63.2,2022-02-22,35.72
44.8,2022-02-23,35.72
1.0,2022-02-24,35.72
76.9,2022-02-25,35.72
204.3,2022-02-26,35.72
136.7,2022-02-27,35.72
70.8,2022-02-28,35.72
0.4,2022-03-01,119.06
115.9,2022-03-02,119.06
182.1,2022-03-03,119.06
217.5,2022-03-04,119.06
1.6,2022-03-05,119.06
2.1,2022-03-06,119.06
86.4,2022-03-07,119.06
1.7,2022-03-08,119.06
1.0,2022-03-09,119.06
0.7,2022-03-10,119.06
67.3,2022-03-11,119.06
262.3,2022-03-12,119.06
141.9,2022-03-13,119.06
68.2,2022-03-14,119.06
100.2,2022-03-15,119.06
223.2,2022-03-16,119.06
236.2,2022-03-17,119.06
8.0,2022-03-18,119.06
56.9,2022-03-19,119.06
64.3,2022-03-20,119.06
272.0,2022-03-21,119.06
278.6,2022-03-22,119.06
25.3,2022-03-23,119.06
335.0,2022-03-24,119.06
1.8,2022-03-25,119.06
115.4,2022-03-26,119.06
315.5,2022-03-27,119.06
340.5,2022-03-28,119.06
14.4,2022-03-29,119.06
31.2,2022-03-30,119.06
123.4,2022-03-31,119.06
10.4,2022-04-01,135.86
17.0,2022-04-02,135.86
9.2,2022-04-03,135.86
98.3,2022-04-04,135.86
1.0,2022-04-05,135.86
0.3,2022-04-06,135.86
169.8,2022-04-07,135.86
48.1,2022-04-08,135.86
0.5,2022-04-09,135.86
58.5,2022-04-10,135.86
5.1,2022-04-11,135.86
97.6,2022-04-12,135.86
208.2,2022-04-13,135.86
177.7,2022-04-14,135.86
121.4,2022-04-15,135.86
37.3,2022-04-16,135.86
16.0,2022-04-17,135.86
143.7,2022-04-18,135.86
466.8,2022-04-19,135.86
449.7,2022-04-20,135.86
371.6,2022-04-21,135.86
94.7,2022-04-22,135.86
133.8,2022-04-23,135.86
151.3,2022-04-24,135.86
60.8,2022-04-25,135.86
241.4,2022-04-26,135.86
288.9,2022-04-27,135.86
128.1,2022-04-28,135.86
339.1,2022-04-29,135.86
129.5,2022-04-30,135.86
245.2,2022-05-01,185.84
0.6,2022-05-02,185.84
39.4,2022-05-03,185.84
248.9,2022-05-04,185.84
196.9,2022-05-05,185.84
291.3,2022-05-06,185.84
179.6,2022-05-07,185.84
262.8,2022-05-08,185.84
320.2,2022-05-09,185.84
5.2,2022-05-10,185.84
0.2,2022-05-11,185.84
191.7,2022-05-12,185.84
281.8,2022-05-13,185.84
256.3,2022-05-14,185.84
91.9,2022-05-15,185.84
0.5,2022-05-16,185.84
6.1,2022-05-17,185.84
66.2,2022-05-18,185.84
275.2,2022-05-19,185.84
138.2,2022-05-20,185.84
54.2,2022-05-21,185.84
251.3,2022-05-22,185.84
205.6,2022-05-23,185.84
480.6,2022-05-24,185.84
391.9,2022-05-25,185.84
435.7,2022-05-26,185.84
0.0,2022-05-27,185.84
19.2,2022-05-28,185.84
32.8,2022-05-29,185.84
496.5,2022-05-30,185.84
294.9,2022-05-31,185.84
106.7,2022-06-01,259.7
231.5,2022-06-02,259.7
75.8,2022-06-03,259.7
62.1,2022-06-04,259.7
153.6,2022-06-05,259.7
346.9,2022-06-06,259.7
371.0,2022-06-07,259.7
346.6,2022-06-08,259.7
97.1,2022-06-09,259.7
654.9,2022-06-10,259.7
460.2,2022-06-11,259.7
198.9,2022-06-12,259.7
348.2,2022-06-13,259.7
216.2,2022-06-14,259.7
6.1,2022-06-15,259.7
0.5,2022-06-16,259.7
17.2,2022-06-17,259.7
445.7,2022-06-18,259.7
416.1,2022-06-19,259.7
120.1,2022-06-20,259.7
205.3,2022-06-21,259.7
96.4,2022-06-22,259.7
129.3,2022-06-23,259.7
492.3,2022-06-24,259.7
248.3,2022-06-25,259.7
501.4,2022-06-26,259.7
165.1,2022-06-27,259.7
393.0,2022-06-28,259.7
520.3,2022-06-29,259.7
364.3,2022-06-30,259.7
403.8,2022-07-01,159.29
352.5,2022-07-02,159.29
267.7,2022-07-03,159.29
414.2,2022-07-04,159.29
253.3,2022-07-05,159.29
262.9,2022-07-06,159.29
285.6,2022-07-07,159.29
193.6,2022-07-08,159.29
207.3,2022-07-09,159.29
16.4,2022-07-10,159.29
30.7,2022-07-11,159.29
213.2,2022-07-12,159.29
10.6,2022-07-13,159.29
5.7,2022-07-14,159.29
100.3,2022-07-15,159.29
57.1,2022-07-16,159.29
208.8,2022-07-17,159.29
47.0,2022-07-18,159.29
222.5,2022-07-19,159.29
104.5,2022-07-20,159.29
225.5,2022-07-21,159.29
152.1,2022-07-22,159.29
319.7,2022-07-23,159.29
249.6,2022-07-24,159.29
99.7,2022-07-25,159.29
1.0,2022-07-26,159.29
154.9,2022-07-27,159.29
27.0,2022-07-28,159.29
14.1,2022-07-29,159.29
35.0,2022-07-30,159.29
1.8,2022-07-31,159.29
97.3,2022-08-01,177.31
69.2,2022-08-02,177.31
176.5,2022-08-03,177.31
24.4,2022-08-04,177.31
11.4,2022-08-05,177.31
1.0,2022-08-06,177.31
97.1,2022-08-07,177.31
136.2,2022-08-08,177.31
165.5,2022-08-09,177.31
10.7,2022-08-10,177.31
203.9,2022-08-11,177.31
215.7,2022-08-12,177.31
377.6,2022-08-13,177.31
407.9,2022-08-14,177.31
170.3,2022-08-15,177.31
320.8,2022-08-16,177.31
187.1,2022-08-17,177.31
50.5,2022-08-18,177.31
61.0,2022-08-19,177.31
68.2,2022-08-20,177.31
131.8,2022-08-21,177.31
100.3,2022-08-22,177.31
383.5,2022-08-23,177.31
252.8,2022-08-24,177.31
422.1,2022-08-25,177.31
371.7,2022-08-26,177.31
156.1,2022-08-27,177.31
385.6,2022-08-28,177.31
215.2,2022-08-29,177.31
99.7,2022-08-30,177.31
125.6,2022-08-31,177.31
127.2,2022-09-01,57.2
3.1,2022-09-02,57.2
6.1,2022-09-03,57.2
25.0,2022-09-04,57.2
95.9,2022-09-05,57.2
67.4,2022-09-06,57.2
68.7,2022-09-07,57.2
155.2,2022-09-08,57.2
137.9,2022-09-09,57.2
125.2,2022-09-10,57.2
5.3,2022-09-11,57.2
114.6,2022-09-12,57.2
1.1,2022-09-13,57.2
0.1,2022-09-14,57.2
0.0,2022-09-15,57.2
0.1,2022-09-16,57.2
0.0,2022-09-17,57.2
0.0,2022-09-18,57.2
-0.1,2022-09-19,57.2
28.4,2022-09-20,57.2
66.5,2022-09-21,57.2
234.6,2022-09-22,57.2
85.3,2022-09-23,57.2
50.1,2022-09-24,57.2
177.2,2022-09-25,57.2
0.2,2022-09-26,57.2
0.2,2022-09-27,57.2
0.1,2022-09-28,57.2
139.4,2022-09-29,57.2
1.2,2022-09-30,57.2
26.1,2022-10-01,48.01
0.8,2022-10-02,48.01
0.6,2022-10-03,48.01
1.0,2022-10-04,48.01
1.4,2022-10-05,48.01
92.0,2022-10-06,48.01
237.5,2022-10-07,48.01
109.5,2022-10-08,48.01
188.8,2022-10-09,48.01
69.0,2022-10-10,48.01
0.0,2022-10-11,48.01
133.0,2022-10-12,48.01
1.3,2022-10-13,48.01
1.4,2022-10-14,48.01
5.6,2022-10-15,48.01
1.0,2022-10-16,48.01
19.1,2022-10-17,48.01
62.1,2022-10-18,48.01
