"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]","Precipitation amount [mm]"
"Kittilä Pakatti","2023","2","21","02:00","78","-19.6","-1"
"Kittilä Pakatti","2023","2","22","02:00","78","-22.6","2.8"
"Kittilä Pakatti","2023","2","23","02:00","79","-9.4","5.4"
"Kittilä Pakatti","2023","2","24","02:00","81","-9.3","-1"
"Kittilä Pakatti","2023","2","25","02:00","79","-15.6","-1"
"Kittilä Pakatti","2023","2","26","02:00","79","-16.1","-1"
"Kittilä Pakatti","2023","2","27","02:00","77","-4.1","0.6"
"Kittilä Pakatti","2023","2","28","02:00","71","-4.6","0.2"
"Kittilä Pakatti","2023","3","1","02:00","70","-1.5","0.2"
"Kittilä Pakatti","2023","3","2","02:00","70","-0.8","0.1"
"Kittilä Pakatti","2023","3","3","02:00","68","-2.4","-1"
"Kittilä Pakatti","2023","3","4","02:00","68","-5.9","0.6"
"Kittilä Pakatti","2023","3","5","02:00","68","-7.8","0.2"
"Kittilä Pakatti","2023","3","6","02:00","68","-20.1","-1"
"Kittilä Pakatti","2023","3","7","02:00","68","-17.8","0.1"
"Kittilä Pakatti","2023","3","8","02:00","70","-17.5","-1"
"Kittilä Pakatti","2023","3","9","02:00","70","-11.6","-1"
"Kittilä Pakatti","2023","3","10","02:00","70","-10","-1"
"Kittilä Pakatti","2023","3","11","02:00","69","-14.7","-1"
"Kittilä Pakatti","2023","3","12","02:00","69","-11.9","-1"
"Kittilä Pakatti","2023","3","13","02:00","69","-15.4","4.1"
"Kittilä Pakatti","2023","3","14","02:00","76","-7.5","8.5"
"Kittilä Pakatti","2023","3","15","02:00","88","-6.3","5.2"
"Kittilä Pakatti","2023","3","16","02:00","91","-9.1","-1"
"Kittilä Pakatti","2023","3","17","02:00","88","-16.8","0.6"
"Kittilä Pakatti","2023","3","18","02:00","85","-5.6","7"
"Kittilä Pakatti","2023","3","19","02:00","99","-6","2.4"
"Kittilä Pakatti","2023","3","20","02:00","101","-7.1","0.8"
"Kittilä Pakatti","2023","3","21","02:00","98","-8.7","0.4"
"Kittilä Pakatti","2023","3","22","02:00","96","-10.2","-1"
"Kittilä Pakatti","2023","3","23","02:00","94","-16.1","-1"
"Kittilä Pakatti","2023","3","24","02:00","92","-19.8","-1"
"Kittilä Pakatti","2023","3","25","02:00","91","-12.5","-1"
"Kittilä Pakatti","2023","3","26","02:00","89","-16.9","-1"
"Kittilä Pakatti","2023","3","27","03:00","88","-14.6","-1"
"Kittilä Pakatti","2023","3","28","03:00","87","-13.6","-1"
"Kittilä Pakatti","2023","3","29","03:00","87","-9.4","2.7"
"Kittilä Pakatti","2023","3","30","03:00","89","-8.4","3.4"
"Kittilä Pakatti","2023","3","31","03:00","92","-3.7","1.7"
"Kittilä Pakatti","2023","4","1","03:00","88","-4.3","-1"
"Kittilä Pakatti","2023","4","2","03:00","86","-6","-1"
"Kittilä Pakatti","2023","4","3","03:00","86","-7.8","-1"
"Kittilä Pakatti","2023","4","4","03:00","85","-1.9","-1"
"Kittilä Pakatti","2023","4","5","03:00","84","-2.3","-1"
"Kittilä Pakatti","2023","4","6","03:00","84","0.6","-1"
"Kittilä Pakatti","2023","4","7","03:00","83","1.5","1.4"
"Kittilä Pakatti","2023","4","8","03:00","80","1.5","-1"
"Kittilä Pakatti","2023","4","9","03:00","78","0.9","-1"
"Kittilä Pakatti","2023","4","10","03:00","77","1.1","-1"
"Kittilä Pakatti","2023","4","11","03:00","76","0.2","-1"
"Kittilä Pakatti","2023","4","12","03:00","75","-1.1","-1"
"Kittilä Pakatti","2023","4","13","03:00","75","-2.8","-1"
"Kittilä Pakatti","2023","4","14","03:00","74","-2.9","-1"
"Kittilä Pakatti","2023","4","15","03:00","75","-1.3","-1"
"Kittilä Pakatti","2023","4","16","03:00","75","-1","-1"
"Kittilä Pakatti","2023","4","17","03:00","74","3.7","-1"
"Kittilä Pakatti","2023","4","18","03:00","72","4.7","2"
"Kittilä Pakatti","2023","4","19","03:00","68","5.8","-1"
"Kittilä Pakatti","2023","4","20","03:00","57","7.5","-1"
"Kittilä Pakatti","2023","4","21","03:00","47","6.2","-1"
"Kittilä Pakatti","2023","4","22","03:00","41","-1.4","-1"
"Kittilä Pakatti","2023","4","23","03:00","39","-2.5","-1"
"Kittilä Pakatti","2023","4","24","03:00","39","-3.1","-1"
"Kittilä Pakatti","2023","4","25","03:00","38","-0.3","7.5"
"Kittilä Pakatti","2023","4","26","03:00","50","1.5","0.2"
"Kittilä Pakatti","2023","4","27","03:00","43","5.7","-1"
"Kittilä Pakatti","2023","4","28","03:00","39","2.8","7.4"
"Kittilä Pakatti","2023","4","29","03:00","41","-0.6","10.5"
"Kittilä Pakatti","2023","4","30","03:00","51","1.2","2.2"
"Kittilä Pakatti","2023","5","1","03:00","43","2.7","0.9"
"Kittilä Pakatti","2023","5","2","03:00","39","2.1","-1"
"Kittilä Pakatti","2023","5","3","03:00","37","-2","1.4"
"Kittilä Pakatti","2023","5","4","03:00","40","-1.4","-1"
"Kittilä Pakatti","2023","5","5","03:00","38","1.2","-1"
"Kittilä Pakatti","2023","5","6","03:00","37","2.7","-1"
"Kittilä Pakatti","2023","5","7","03:00","36","3.6","-1"
"Kittilä Pakatti","2023","5","8","03:00","36","6.7","-1"
"Kittilä Pakatti","2023","5","9","03:00","29","8.1","-1"
"Kittilä Pakatti","2023","5","10","03:00","25","6.7","-1"
"Kittilä Pakatti","2023","5","11","03:00","20","10.4","-1"
"Kittilä Pakatti","2023","5","12","03:00","10","9.3","-1"
"Kittilä Pakatti","2023","5","13","03:00","-1","10.3","-1"
"Kittilä Pakatti","2023","5","14","03:00","-1","12.1","-1"
"Kittilä Pakatti","2023","5","15","03:00","-1","14.3","-1"
"Kittilä Pakatti","2023","5","16","03:00","-1","14.5","2.3"
"Kittilä Pakatti","2023","5","17","03:00","-1","10.4","15.8"
"Kittilä Pakatti","2023","5","18","03:00","-1","3.2","2.2"
"Kittilä Pakatti","2023","5","19","03:00","-1","9.4","-1"
"Kittilä Pakatti","2023","5","20","03:00","-1","14.5","-1"
"Kittilä Pakatti","2023","5","21","03:00","-1","15.6","-1"
"Kittilä Pakatti","2023","5","22","03:00","-1","16","-1"
"Kittilä Pakatti","2023","5","23","03:00","-1","13.5","-1"
"Kittilä Pakatti","2023","5","24","03:00","-1","10.9","0.3"
"Kittilä Pakatti","2023","5","25","03:00","-1","9.6","0.1"
"Kittilä Pakatti","2023","5","26","03:00","-1","5.5","0.5"
"Kittilä Pakatti","2023","5","27","03:00","-1","6.8","0.8"
"Kittilä Pakatti","2023","5","28","03:00","-1","7.8","1.9"
"Kittilä Pakatti","2023","5","29","03:00","-1","7.9","0.1"
"Kittilä Pakatti","2023","5","30","03:00","-1","7.9","1.5"
"Kittilä Pakatti","2023","5","31","03:00","-1","7.9","-1"
"Kittilä Pakatti","2023","6","1","03:00","-1","2.8","6.2"
"Kittilä Pakatti","2023","6","2","03:00","-1","5","-1"
"Kittilä Pakatti","2023","6","3","03:00","-1","6.8","-1"
"Kittilä Pakatti","2023","6","4","03:00","-1","8.5","-1"
"Kittilä Pakatti","2023","6","5","03:00","-1","8.1","0.3"
"Kittilä Pakatti","2023","6","6","03:00","-1","6.8","2.8"
"Kittilä Pakatti","2023","6","7","03:00","-1","7.1","7.4"
"Kittilä Pakatti","2023","6","8","03:00","-1","6.9","-1"
"Kittilä Pakatti","2023","6","9","03:00","-1","7.5","0.1"
"Kittilä Pakatti","2023","6","10","03:00","-1","11.9","-1"
"Kittilä Pakatti","2023","6","11","03:00","-1","16.5","-1"
"Kittilä Pakatti","2023","6","12","03:00","-1","15.9","-1"
"Kittilä Pakatti","2023","6","13","03:00","-1","13.1","-1"
"Kittilä Pakatti","2023","6","14","03:00","-1","14.9","-1"
"Kittilä Pakatti","2023","6","15","03:00","-1","14.5","-1"
"Kittilä Pakatti","2023","6","16","03:00","-1","13","-1"
"Kittilä Pakatti","2023","6","17","03:00","-1","15.4","-1"
"Kittilä Pakatti","2023","6","18","03:00","-1","19.7","-1"
"Kittilä Pakatti","2023","6","19","03:00","-1","19.5","3.6"
"Kittilä Pakatti","2023","6","20","03:00","-1","19","-1"
"Kittilä Pakatti","2023","6","21","03:00","-1","18.5","5.4"
"Kittilä Pakatti","2023","6","22","03:00","-1","15.9","-1"
"Kittilä Pakatti","2023","6","23","03:00","-1","16.6","0.1"
"Kittilä Pakatti","2023","6","24","03:00","-1","19","-1"
"Kittilä Pakatti","2023","6","25","03:00","-1","18.5","3.5"
"Kittilä Pakatti","2023","6","26","03:00","-1","15","4.7"
"Kittilä Pakatti","2023","6","27","03:00","-1","17.8","-1"
"Kittilä Pakatti","2023","6","28","03:00","-1","19.8","-1"
"Kittilä Pakatti","2023","6","29","03:00","-1","18.1","-1"
"Kittilä Pakatti","2023","6","30","03:00","-1","14.7","-1"
"Kittilä Pakatti","2023","7","1","03:00","-1","11.3","-1"
"Kittilä Pakatti","2023","7","2","03:00","-1","7.5","-1"
"Kittilä Pakatti","2023","7","3","03:00","-1","11.3","-1"
"Kittilä Pakatti","2023","7","4","03:00","-1","13.2","-1"
"Kittilä Pakatti","2023","7","5","03:00","-1","14.3","0.4"
"Kittilä Pakatti","2023","7","6","03:00","-1","13.6","-1"
"Kittilä Pakatti","2023","7","7","03:00","-1","12.2","-1"
"Kittilä Pakatti","2023","7","8","03:00","-1","14.8","-1"
"Kittilä Pakatti","2023","7","9","03:00","-1","14.9","-1"
"Kittilä Pakatti","2023","7","10","03:00","-1","16.3","-1"
"Kittilä Pakatti","2023","7","11","03:00","-1","19.3","-1"
"Kittilä Pakatti","2023","7","12","03:00","-1","19.9","-1"
"Kittilä Pakatti","2023","7","13","03:00","-1","14.6","6.3"
"Kittilä Pakatti","2023","7","14","03:00","-1","13.8","-1"
"Kittilä Pakatti","2023","7","15","03:00","-1","17.3","-1"
"Kittilä Pakatti","2023","7","16","03:00","-1","16.7","0.5"
"Kittilä Pakatti","2023","7","17","03:00","-1","17.1","1.9"
"Kittilä Pakatti","2023","7","18","03:00","-1","15.6","6.8"
"Kittilä Pakatti","2023","7","19","03:00","-1","13.9","5.3"
"Kittilä Pakatti","2023","7","20","03:00","-1","11.7","4"
"Kittilä Pakatti","2023","7","21","03:00","-1","11.6","3.3"
"Kittilä Pakatti","2023","7","22","03:00","-1","9.8","1.1"
"Kittilä Pakatti","2023","7","23","03:00","-1","10.3","0.7"
"Kittilä Pakatti","2023","7","24","03:00","-1","10.3","-1"
"Kittilä Pakatti","2023","7","25","03:00","-1","13.1","0.1"
"Kittilä Pakatti","2023","7","26","03:00","-1","14.9","0.1"
"Kittilä Pakatti","2023","7","27","03:00","-1","16.5","0.6"
"Kittilä Pakatti","2023","7","28","03:00","-1","17","0.1"
"Kittilä Pakatti","2023","7","29","03:00","-1","13.8","12.1"
"Kittilä Pakatti","2023","7","30","03:00","-1","14.8","0.4"
"Kittilä Pakatti","2023","7","31","03:00","-1","15","-1"
"Kittilä Pakatti","2023","8","1","03:00","-1","13.8","18.1"
"Kittilä Pakatti","2023","8","2","03:00","-1","18.1","3"
"Kittilä Pakatti","2023","8","3","03:00","-1","18.5","7.8"
"Kittilä Pakatti","2023","8","4","03:00","-1","16.7","42.3"
"Kittilä Pakatti","2023","8","5","03:00","-1","15.2","-1"
"Kittilä Pakatti","2023","8","6","03:00","-1","15.6","1"
"Kittilä Pakatti","2023","8","7","03:00","-1","14.4","1.1"
"Kittilä Pakatti","2023","8","8","03:00","-1","21.1","-1"
"Kittilä Pakatti","2023","8","9","03:00","-1","19.4","1.7"
"Kittilä Pakatti","2023","8","10","03:00","-1","16","16.7"
"Kittilä Pakatti","2023","8","11","03:00","-1","15.1","1.6"
"Kittilä Pakatti","2023","8","12","03:00","-1","15.1","1.3"
"Kittilä Pakatti","2023","8","13","03:00","-1","14.5","5.6"
"Kittilä Pakatti","2023","8","14","03:00","-1","16.1","0.1"
"Kittilä Pakatti","2023","8","15","03:00","-1","16.6","3"
"Kittilä Pakatti","2023","8","16","03:00","-1","14.1","15.3"
"Kittilä Pakatti","2023","8","17","03:00","-1","11.4","-1"
"Kittilä Pakatti","2023","8","18","03:00","-1","10.2","-1"
"Kittilä Pakatti","2023","8","19","03:00","-1","10.8","-1"
"Kittilä Pakatti","2023","8","20","03:00","-1","10.2","-1"
"Kittilä Pakatti","2023","8","21","03:00","-1","13.2","-1"
"Kittilä Pakatti","2023","8","22","03:00","-1","13.3","-1"
"Kittilä Pakatti","2023","8","23","03:00","-1","12.5","10.9"
"Kittilä Pakatti","2023","8","24","03:00","-1","11.5","14"
"Kittilä Pakatti","2023","8","25","03:00","-1","12.5","-1"
"Kittilä Pakatti","2023","8","26","03:00","-1","12.7","-1"
"Kittilä Pakatti","2023","8","27","03:00","-1","11.9","-1"
"Kittilä Pakatti","2023","8","28","03:00","-1","11.4","2.4"
"Kittilä Pakatti","2023","8","29","03:00","-1","10.4","1.2"
"Kittilä Pakatti","2023","8","30","03:00","-","10.6","-1"
"Kittilä Pakatti","2023","8","31","03:00","-","12.4","11.8"
"Kittilä Pakatti","2023","9","1","03:00","-","12.7","31.4"
"Kittilä Pakatti","2023","9","2","03:00","-","12.8","7.1"
"Kittilä Pakatti","2023","9","3","03:00","-","14.1","6.1"
"Kittilä Pakatti","2023","9","4","03:00","-","12.3","1"
"Kittilä Pakatti","2023","9","5","03:00","-1","10.3","-1"
"Kittilä Pakatti","2023","9","6","03:00","-1","8.3","-1"
"Kittilä Pakatti","2023","9","7","03:00","-1","9.5","-1"
"Kittilä Pakatti","2023","9","8","03:00","-1","12.3","-1"
"Kittilä Pakatti","2023","9","9","03:00","-1","16.5","0.1"
"Kittilä Pakatti","2023","9","10","03:00","-1","13.9","-1"
"Kittilä Pakatti","2023","9","11","03:00","-1","8.6","2.4"
"Kittilä Pakatti","2023","9","12","03:00","-1","13.2","8.9"
"Kittilä Pakatti","2023","9","13","03:00","-1","7.5","1.3"
"Kittilä Pakatti","2023","9","14","03:00","-1","3.4","-1"
"Kittilä Pakatti","2023","9","15","03:00","-1","4.2","0.9"
"Kittilä Pakatti","2023","9","16","03:00","-1","7.3","24.3"
"Kittilä Pakatti","2023","9","17","03:00","-1","5.5","3.8"
"Kittilä Pakatti","2023","9","18","03:00","-1","4.5","-1"
"Kittilä Pakatti","2023","9","19","03:00","-1","4.4","39"
"Kittilä Pakatti","2023","9","20","03:00","4","1.8","3.8"
"Kittilä Pakatti","2023","9","21","03:00","2","3.2","11.8"
"Kittilä Pakatti","2023","9","22","03:00","-1","12.4","4.1"
"Kittilä Pakatti","2023","9","23","03:00","-1","12.5","16.3"
"Kittilä Pakatti","2023","9","24","03:00","-1","7.8","-1"
"Kittilä Pakatti","2023","9","25","03:00","-1","8.4","1.8"
"Kittilä Pakatti","2023","9","26","03:00","-1","11.1","-1"
"Kittilä Pakatti","2023","9","27","03:00","-1","11.3","2.7"
"Kittilä Pakatti","2023","9","28","03:00","-1","10.5","1.4"
"Kittilä Pakatti","2023","9","29","03:00","-1","10.4","2.2"
"Kittilä Pakatti","2023","9","30","03:00","-1","10.7","0.5"
"Kittilä Pakatti","2023","10","1","03:00","-1","6.5","2.4"
"Kittilä Pakatti","2023","10","2","03:00","-1","1.3","2.7"
"Kittilä Pakatti","2023","10","3","03:00","-1","3","0.5"
"Kittilä Pakatti","2023","10","4","03:00","-1","1.8","-1"
"Kittilä Pakatti","2023","10","5","03:00","-1","0.7","-1"
"Kittilä Pakatti","2023","10","6","03:00","-1","-1","0.6"
"Kittilä Pakatti","2023","10","7","03:00","-1","-2","-1"
"Kittilä Pakatti","2023","10","8","03:00","-1","-2.5","-1"
"Kittilä Pakatti","2023","10","9","03:00","-1","-1.8","-1"
"Kittilä Pakatti","2023","10","10","03:00","-1","-3.4","-1"
"Kittilä Pakatti","2023","10","11","03:00","-1","-1.4","10.7"
"Kittilä Pakatti","2023","10","12","03:00","9","0.2","0.3"
"Kittilä Pakatti","2023","10","13","03:00","8","-2.2","-1"
"Kittilä Pakatti","2023","10","14","03:00","8","-3.6","17.3"
"Kittilä Pakatti","2023","10","15","03:00","27","0.2","8.2"
"Kittilä Pakatti","2023","10","16","03:00","24","1.3","-1"
"Kittilä Pakatti","2023","10","17","03:00","19","-3.7","-1"
"Kittilä Pakatti","2023","10","18","03:00","19","-5.6","-1"
"Kittilä Pakatti","2023","10","19","03:00","18","-6.2","-1"
"Kittilä Pakatti","2023","10","20","03:00","18","-7.4","-1"
"Kittilä Pakatti","2023","10","21","03:00","18","-3.7","-1"
"Kittilä Pakatti","2023","10","22","03:00","18","-10.9","-1"
"Kittilä Pakatti","2023","10","23","03:00","18","-7.8","-1"
"Kittilä Pakatti","2023","10","24","03:00","18","-7.3","-1"
"Kittilä Pakatti","2023","10","25","03:00","18","-4.1","0.4"
"Kittilä Pakatti","2023","10","26","03:00","18","-3.6","1.7"
"Kittilä Pakatti","2023","10","27","03:00","19","-3.7","1.1"
"Kittilä Pakatti","2023","10","28","03:00","22","-3.9","1.3"
"Kittilä Pakatti","2023","10","29","03:00","24","-7.1","0.6"
"Kittilä Pakatti","2023","10","30","02:00","25","-12.5","-1"
"Kittilä Pakatti","2023","10","31","02:00","24","-11.9","-1"
"Kittilä Pakatti","2023","11","1","02:00","25","-17.6","-1"
"Kittilä Pakatti","2023","11","2","02:00","24","-5.3","-1"
"Kittilä Pakatti","2023","11","3","02:00","24","-6","0.1"
"Kittilä Pakatti","2023","11","4","02:00","23","-9.9","1.8"
"Kittilä Pakatti","2023","11","5","02:00","24","-2.3","5.5"
"Kittilä Pakatti","2023","11","6","02:00","26","-0.3","0.7"
"Kittilä Pakatti","2023","11","7","02:00","26","-0.4","9.6"
"Kittilä Pakatti","2023","11","8","02:00","34","-1.2","5.4"
"Kittilä Pakatti","2023","11","9","02:00","38","-4.2","0.3"
"Kittilä Pakatti","2023","11","10","02:00","38","-8.9","-1"
"Kittilä Pakatti","2023","11","11","02:00","37","-16.9","-1"
"Kittilä Pakatti","2023","11","12","02:00","37","-18.9","-1"
"Kittilä Pakatti","2023","11","13","02:00","37","-14.5","-1"
"Kittilä Pakatti","2023","11","14","02:00","36","-16.7","-1"
"Kittilä Pakatti","2023","11","15","02:00","37","-7.9","-1"
"Kittilä Pakatti","2023","11","16","02:00","35","-16.3","-1"
"Kittilä Pakatti","2023","11","17","02:00","34","-17.8","-1"
"Kittilä Pakatti","2023","11","18","02:00","34","-23.7","-1"
"Kittilä Pakatti","2023","11","19","02:00","34","-24.8","-1"
"Kittilä Pakatti","2023","11","20","02:00","34","-26.3","-1"
"Kittilä Pakatti","2023","11","21","02:00","34","-28.7","-1"
"Kittilä Pakatti","2023","11","22","02:00","34","-12.9","7.3"
"Kittilä Pakatti","2023","11","23","02:00","43","-9.7","3.4"
"Kittilä Pakatti","2023","11","24","02:00","44","-9.5","0.3"
"Kittilä Pakatti","2023","11","25","02:00","43","-3.4","1.9"
"Kittilä Pakatti","2023","11","26","02:00","44","-10.2","0.1"
"Kittilä Pakatti","2023","11","27","02:00","43","-22","-1"
"Kittilä Pakatti","2023","11","28","02:00","43","-9.3","-1"
"Kittilä Pakatti","2023","11","29","02:00","42","-4.4","0.8"
"Kittilä Pakatti","2023","11","30","02:00","43","-6.2","1.5"
"Kittilä Pakatti","2023","12","1","02:00","44","-12","-1"
"Kittilä Pakatti","2023","12","2","02:00","44","-18.5","0.3"
"Kittilä Pakatti","2023","12","3","02:00","44","-9","0.5"
"Kittilä Pakatti","2023","12","4","02:00","45","-9.8","0.4"
"Kittilä Pakatti","2023","12","5","02:00","45","-10.8","0.5"
"Kittilä Pakatti","2023","12","6","02:00","46","-13.5","0.2"
"Kittilä Pakatti","2023","12","7","02:00","46","-14","1.1"
"Kittilä Pakatti","2023","12","8","02:00","49","-10.4","2"
"Kittilä Pakatti","2023","12","9","02:00","52","-12.9","0.2"
"Kittilä Pakatti","2023","12","10","02:00","53","-17.4","-1"
"Kittilä Pakatti","2023","12","11","02:00","53","-12.7","-1"
"Kittilä Pakatti","2023","12","12","02:00","50","-11.6","-1"
"Kittilä Pakatti","2023","12","13","02:00","51","-13","-1"
"Kittilä Pakatti","2023","12","14","02:00","49","-13.6","0.1"
"Kittilä Pakatti","2023","12","15","02:00","50","-9.3","2.3"
"Kittilä Pakatti","2023","12","16","02:00","53","-5.8","2.5"
"Kittilä Pakatti","2023","12","17","02:00","51","-4.3","-1"
"Kittilä Pakatti","2023","12","18","02:00","50","-9.5","-1"
"Kittilä Pakatti","2023","12","19","02:00","49","-7.6","5.2"
"Kittilä Pakatti","2023","12","20","02:00","53","-9.8","-1"
"Kittilä Pakatti","2023","12","21","02:00","53","-19.1","-1"
"Kittilä Pakatti","2023","12","22","02:00","52","-10.7","-1"
"Kittilä Pakatti","2023","12","23","02:00","52","-9","1.1"
"Kittilä Pakatti","2023","12","24","02:00","53","-6.5","3.7"
"Kittilä Pakatti","2023","12","25","02:00","56","-4.4","4.2"
"Kittilä Pakatti","2023","12","26","02:00","60","-4.4","0.1"
"Kittilä Pakatti","2023","12","27","02:00","59","-10.6","-1"
"Kittilä Pakatti","2023","12","28","02:00","58","-18.7","-1"
"Kittilä Pakatti","2023","12","29","02:00","57","-12.8","0.4"
"Kittilä Pakatti","2023","12","30","02:00","58","-18.7","-1"
"Kittilä Pakatti","2023","12","31","02:00","58","-16","0.1"
"Kittilä Pakatti","2024","1","1","02:00","58","-20.2","-1"
"Kittilä Pakatti","2024","1","2","02:00","58","-30","-1"
"Kittilä Pakatti","2024","1","3","02:00","58","-27.7","-1"
"Kittilä Pakatti","2024","1","4","02:00","57","-29.7","-1"
"Kittilä Pakatti","2024","1","5","02:00","57","-29.6","-1"
"Kittilä Pakatti","2024","1","6","02:00","56","-23","-1"
"Kittilä Pakatti","2024","1","7","02:00","56","-17.6","0.6"
"Kittilä Pakatti","2024","1","8","02:00","56","-5.6","3.6"
"Kittilä Pakatti","2024","1","9","02:00","61","-3","0.1"
"Kittilä Pakatti","2024","1","10","02:00","60","-2","0.5"
"Kittilä Pakatti","2024","1","11","02:00","59","-13.9","1.4"
"Kittilä Pakatti","2024","1","12","02:00","61","-17.8","-1"
"Kittilä Pakatti","2024","1","13","02:00","61","-15","-1"
"Kittilä Pakatti","2024","1","14","02:00","61","-18.7","0.1"
"Kittilä Pakatti","2024","1","15","02:00","61","-22.2","-1"
"Kittilä Pakatti","2024","1","16","02:00","61","-19.6","4.8"
"Kittilä Pakatti","2024","1","17","02:00","64","-18.9","0.4"
"Kittilä Pakatti","2024","1","18","02:00","64","-26.2","-1"
"Kittilä Pakatti","2024","1","19","02:00","64","-19.7","-1"
"Kittilä Pakatti","2024","1","20","02:00","64","-24.6","-1"
"Kittilä Pakatti","2024","1","21","02:00","64","-21.3","1.4"
"Kittilä Pakatti","2024","1","22","02:00","65","-3.3","5.7"
"Kittilä Pakatti","2024","1","23","02:00","68","-3.6","1"
"Kittilä Pakatti","2024","1","24","02:00","69","-17.4","-1"
"Kittilä Pakatti","2024","1","25","02:00","69","-27.4","-1"
"Kittilä Pakatti","2024","1","26","02:00","68","-19.3","6.2"
