,Observation station,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],Date
8131,Sodankylä Tähtelä,1.8,80,-1.4,2022-04-06
8132,Sodankylä Tähtelä,-1.0,79,-1.7,2022-04-07
8133,Sodankylä Tähtelä,6.2,78,-1.9,2022-04-08
8134,Sodankylä Tähtelä,13.9,82,0.3,2022-04-09
8135,Sodankylä Tähtelä,-1.0,84,-0.1,2022-04-10
8136,Sodankylä Tähtelä,0.7,82,-0.2,2022-04-11
8137,Sodankylä Tähtelä,-1.0,80,0.8,2022-04-12
8138,Sodankylä Tähtelä,-1.0,79,2.1,2022-04-13
8139,Sodankylä Tähtelä,-1.0,78,1.2,2022-04-14
8140,Sodankylä Tähtelä,-1.0,78,0.3,2022-04-15
8141,Sodankylä Tähtelä,-1.0,77,0.8,2022-04-16
8142,Sodankylä Tähtelä,0.3,76,5.2,2022-04-17
8143,Sodankylä Tähtelä,-1.0,71,6.7,2022-04-18
8144,Sodankylä Tähtelä,-1.0,67,5.1,2022-04-19
8145,Sodankylä Tähtelä,-1.0,65,6.7,2022-04-20
8146,Sodankylä Tähtelä,-1.0,61,6.4,2022-04-21
8147,Sodankylä Tähtelä,-1.0,58,3.2,2022-04-22
8148,Sodankylä Tähtelä,-1.0,55,1.5,2022-04-23
8149,Sodankylä Tähtelä,-1.0,53,4.5,2022-04-24
8150,Sodankylä Tähtelä,2.6,49,3.1,2022-04-25
8151,Sodankylä Tähtelä,-1.0,46,-2.8,2022-04-26
8152,Sodankylä Tähtelä,-1.0,47,-3.3,2022-04-27
8153,Sodankylä Tähtelä,-1.0,47,-1.5,2022-04-28
8154,Sodankylä Tähtelä,0.2,46,-0.9,2022-04-29
8155,Sodankylä Tähtelä,-1.0,45,0.0,2022-04-30
8156,Sodankylä Tähtelä,0.2,45,0.9,2022-05-01
8157,Sodankylä Tähtelä,9.0,45,1.0,2022-05-02
8158,Sodankylä Tähtelä,-1.0,46,-1.9,2022-05-03
8159,Sodankylä Tähtelä,-1.0,45,-0.8,2022-05-04
8160,Sodankylä Tähtelä,-1.0,44,0.9,2022-05-05
8161,Sodankylä Tähtelä,-1.0,42,6.1,2022-05-06
8162,Sodankylä Tähtelä,-1.0,38,6.1,2022-05-07
8163,Sodankylä Tähtelä,-1.0,35,3.2,2022-05-08
8164,Sodankylä Tähtelä,-1.0,33,5.0,2022-05-09
8165,Sodankylä Tähtelä,1.9,30,7.1,2022-05-10
8166,Sodankylä Tähtelä,9.2,24,5.6,2022-05-11
8167,Sodankylä Tähtelä,-1.0,21,5.6,2022-05-12
8168,Sodankylä Tähtelä,-1.0,17,7.4,2022-05-13
8169,Sodankylä Tähtelä,-1.0,10,9.4,2022-05-14
8170,Sodankylä Tähtelä,1.8,4,8.0,2022-05-15
8171,Sodankylä Tähtelä,6.8,-1,2.4,2022-05-16
8172,Sodankylä Tähtelä,0.7,-1,1.7,2022-05-17
8173,Sodankylä Tähtelä,-1.0,-1,2.9,2022-05-18
8174,Sodankylä Tähtelä,-1.0,-1,3.6,2022-05-19
8175,Sodankylä Tähtelä,-1.0,-1,8.0,2022-05-20
8176,Sodankylä Tähtelä,5.3,-1,10.0,2022-05-21
8177,Sodankylä Tähtelä,1.2,-1,10.3,2022-05-22
8178,Sodankylä Tähtelä,-1.0,-1,9.1,2022-05-23
8179,Sodankylä Tähtelä,-1.0,-1,13.7,2022-05-24
8180,Sodankylä Tähtelä,-1.0,-1,15.9,2022-05-25
8181,Sodankylä Tähtelä,1.2,-1,14.0,2022-05-26
8182,Sodankylä Tähtelä,3.3,-1,5.9,2022-05-27
8183,Sodankylä Tähtelä,0.9,-1,7.5,2022-05-28
8184,Sodankylä Tähtelä,-1.0,-1,9.6,2022-05-29
8185,Sodankylä Tähtelä,-1.0,-1,13.3,2022-05-30
8186,Sodankylä Tähtelä,-1.0,-1,16.0,2022-05-31
8187,Sodankylä Tähtelä,1.0,-1,12.3,2022-06-01
8188,Sodankylä Tähtelä,3.3,-1,15.6,2022-06-02
8189,Sodankylä Tähtelä,9.4,-1,12.3,2022-06-03
8190,Sodankylä Tähtelä,1.8,-1,12.5,2022-06-04
8191,Sodankylä Tähtelä,-1.0,-1,11.7,2022-06-05
8192,Sodankylä Tähtelä,-1.0,-1,10.8,2022-06-06
8193,Sodankylä Tähtelä,-1.0,-1,10.7,2022-06-07
8194,Sodankylä Tähtelä,0.5,-1,11.2,2022-06-08
8195,Sodankylä Tähtelä,-1.0,-1,12.4,2022-06-09
8196,Sodankylä Tähtelä,-1.0,-1,12.4,2022-06-10
8197,Sodankylä Tähtelä,2.3,-1,16.2,2022-06-11
8198,Sodankylä Tähtelä,-1.0,-1,14.9,2022-06-12
8199,Sodankylä Tähtelä,14.4,-1,15.0,2022-06-13
8200,Sodankylä Tähtelä,6.3,-1,14.1,2022-06-14
8201,Sodankylä Tähtelä,1.2,-1,9.2,2022-06-15
8202,Sodankylä Tähtelä,1.9,-1,6.9,2022-06-16
8203,Sodankylä Tähtelä,-1.0,-1,8.0,2022-06-17
8204,Sodankylä Tähtelä,-1.0,-1,10.4,2022-06-18
8205,Sodankylä Tähtelä,-1.0,-1,10.8,2022-06-19
8206,Sodankylä Tähtelä,-1.0,-1,11.1,2022-06-20
8207,Sodankylä Tähtelä,0.9,-1,14.9,2022-06-21
8208,Sodankylä Tähtelä,-1.0,-1,11.5,2022-06-22
8209,Sodankylä Tähtelä,2.6,-1,12.2,2022-06-23
8210,Sodankylä Tähtelä,-1.0,-1,16.5,2022-06-24
8211,Sodankylä Tähtelä,-1.0,-1,20.0,2022-06-25
8212,Sodankylä Tähtelä,-1.0,-1,21.5,2022-06-26
8213,Sodankylä Tähtelä,3.9,-1,16.8,2022-06-27
8214,Sodankylä Tähtelä,-1.0,-1,19.3,2022-06-28
8215,Sodankylä Tähtelä,-1.0,-1,23.3,2022-06-29
8216,Sodankylä Tähtelä,-1.0,-1,24.8,2022-06-30
8217,Sodankylä Tähtelä,-1.0,-1,24.8,2022-07-01
8218,Sodankylä Tähtelä,2.7,-1,24.5,2022-07-02
8219,Sodankylä Tähtelä,0.3,-1,21.0,2022-07-03
8220,Sodankylä Tähtelä,-1.0,-1,20.1,2022-07-04
8221,Sodankylä Tähtelä,12.8,-1,17.7,2022-07-05
8222,Sodankylä Tähtelä,0.3,-1,15.8,2022-07-06
8223,Sodankylä Tähtelä,3.9,-1,14.2,2022-07-07
8224,Sodankylä Tähtelä,-1.0,-1,14.2,2022-07-08
8225,Sodankylä Tähtelä,1.8,-1,14.2,2022-07-09
8226,Sodankylä Tähtelä,3.6,-1,13.9,2022-07-10
8227,Sodankylä Tähtelä,-1.0,-1,16.4,2022-07-11
8228,Sodankylä Tähtelä,-1.0,-1,19.0,2022-07-12
8229,Sodankylä Tähtelä,7.0,-1,17.9,2022-07-13
8230,Sodankylä Tähtelä,11.9,-1,17.7,2022-07-14
8231,Sodankylä Tähtelä,8.2,-1,16.7,2022-07-15
8232,Sodankylä Tähtelä,4.8,-1,14.9,2022-07-16
8233,Sodankylä Tähtelä,3.7,-1,14.7,2022-07-17
8234,Sodankylä Tähtelä,1.6,-1,13.7,2022-07-18
8235,Sodankylä Tähtelä,1.2,-1,15.0,2022-07-19
8236,Sodankylä Tähtelä,-1.0,-1,15.2,2022-07-20
8237,Sodankylä Tähtelä,0.1,-1,19.0,2022-07-21
8238,Sodankylä Tähtelä,1.3,-1,16.6,2022-07-22
8239,Sodankylä Tähtelä,-1.0,-1,14.6,2022-07-23
8240,Sodankylä Tähtelä,-1.0,-1,13.4,2022-07-24
8241,Sodankylä Tähtelä,9.3,-1,15.2,2022-07-25
8242,Sodankylä Tähtelä,26.1,-1,16.0,2022-07-26
8243,Sodankylä Tähtelä,3.4,-1,16.9,2022-07-27
8244,Sodankylä Tähtelä,0.1,-1,11.8,2022-07-28
8245,Sodankylä Tähtelä,-1.0,-1,11.7,2022-07-29
8246,Sodankylä Tähtelä,-1.0,-1,10.7,2022-07-30
8247,Sodankylä Tähtelä,1.3,-1,13.2,2022-07-31
8248,Sodankylä Tähtelä,0.5,-1,15.6,2022-08-01
8249,Sodankylä Tähtelä,0.5,-1,14.8,2022-08-02
8250,Sodankylä Tähtelä,2.5,-1,14.5,2022-08-03
8251,Sodankylä Tähtelä,3.0,-1,16.5,2022-08-04
8252,Sodankylä Tähtelä,4.2,-1,16.3,2022-08-05
8253,Sodankylä Tähtelä,11.2,-1,14.7,2022-08-06
8254,Sodankylä Tähtelä,0.9,-1,11.1,2022-08-07
8255,Sodankylä Tähtelä,0.2,-1,11.7,2022-08-08
8256,Sodankylä Tähtelä,2.0,-1,15.4,2022-08-09
8257,Sodankylä Tähtelä,5.0,-1,15.2,2022-08-10
8258,Sodankylä Tähtelä,0.8,-1,16.2,2022-08-11
8259,Sodankylä Tähtelä,0.1,-1,12.0,2022-08-12
8260,Sodankylä Tähtelä,-1.0,-1,12.5,2022-08-13
8261,Sodankylä Tähtelä,-1.0,-1,13.8,2022-08-14
8262,Sodankylä Tähtelä,-1.0,-1,14.8,2022-08-15
8263,Sodankylä Tähtelä,0.3,-1,20.6,2022-08-16
8264,Sodankylä Tähtelä,15.1,-1,21.7,2022-08-17
8265,Sodankylä Tähtelä,-1.0,-1,13.0,2022-08-18
8266,Sodankylä Tähtelä,0.5,-1,15.7,2022-08-19
8267,Sodankylä Tähtelä,-1.0,-1,20.5,2022-08-20
8268,Sodankylä Tähtelä,0.3,-1,20.9,2022-08-21
8269,Sodankylä Tähtelä,-1.0,-1,16.2,2022-08-22
8270,Sodankylä Tähtelä,-1.0,-1,13.1,2022-08-23
8271,Sodankylä Tähtelä,-1.0,-1,10.5,2022-08-24
8272,Sodankylä Tähtelä,-1.0,-1,13.4,2022-08-25
8273,Sodankylä Tähtelä,-1.0,-1,16.4,2022-08-26
8274,Sodankylä Tähtelä,-1.0,-1,15.0,2022-08-27
8275,Sodankylä Tähtelä,-1.0,-1,12.8,2022-08-28
8276,Sodankylä Tähtelä,0.9,-1,9.7,2022-08-29
8277,Sodankylä Tähtelä,-1.0,-1,6.4,2022-08-30
8278,Sodankylä Tähtelä,0.5,-1,7.3,2022-08-31
8279,Sodankylä Tähtelä,-1.0,-1,6.7,2022-09-01
8280,Sodankylä Tähtelä,3.2,-1,6.3,2022-09-02
8281,Sodankylä Tähtelä,-1.0,-1,6.8,2022-09-03
8282,Sodankylä Tähtelä,-1.0,-1,7.7,2022-09-04
8283,Sodankylä Tähtelä,-1.0,-1,9.4,2022-09-05
8284,Sodankylä Tähtelä,0.1,-1,7.0,2022-09-06
8285,Sodankylä Tähtelä,-1.0,-1,3.7,2022-09-07
8286,Sodankylä Tähtelä,-1.0,-1,6.1,2022-09-08
8287,Sodankylä Tähtelä,-1.0,-1,7.3,2022-09-09
8288,Sodankylä Tähtelä,-1.0,-1,7.7,2022-09-10
8289,Sodankylä Tähtelä,-1.0,-1,9.3,2022-09-11
8290,Sodankylä Tähtelä,0.1,-1,8.0,2022-09-12
8291,Sodankylä Tähtelä,3.5,-1,6.4,2022-09-13
8292,Sodankylä Tähtelä,7.0,-1,9.6,2022-09-14
8293,Sodankylä Tähtelä,4.3,-1,8.9,2022-09-15
8294,Sodankylä Tähtelä,2.0,-1,9.6,2022-09-16
8295,Sodankylä Tähtelä,2.5,-1,8.5,2022-09-17
8296,Sodankylä Tähtelä,0.2,-1,8.3,2022-09-18
8297,Sodankylä Tähtelä,-1.0,-1,7.5,2022-09-19
8298,Sodankylä Tähtelä,-1.0,-1,4.3,2022-09-20
8299,Sodankylä Tähtelä,0.1,-1,3.5,2022-09-21
8300,Sodankylä Tähtelä,-1.0,-1,8.6,2022-09-22
8301,Sodankylä Tähtelä,-1.0,-1,8.4,2022-09-23
8302,Sodankylä Tähtelä,-1.0,-1,7.1,2022-09-24
8303,Sodankylä Tähtelä,-1.0,-1,6.2,2022-09-25
8304,Sodankylä Tähtelä,0.1,-1,5.4,2022-09-26
8305,Sodankylä Tähtelä,0.6,-1,6.3,2022-09-27
8306,Sodankylä Tähtelä,0.1,-1,6.7,2022-09-28
8307,Sodankylä Tähtelä,-1.0,-1,4.9,2022-09-29
8308,Sodankylä Tähtelä,0.1,-1,1.6,2022-09-30
8309,Sodankylä Tähtelä,0.1,-1,2.4,2022-10-01
8310,Sodankylä Tähtelä,2.4,-1,4.9,2022-10-02
8311,Sodankylä Tähtelä,-1.0,-1,5.2,2022-10-03
8312,Sodankylä Tähtelä,0.3,-1,3.4,2022-10-04
8313,Sodankylä Tähtelä,6.1,-1,4.2,2022-10-05
8314,Sodankylä Tähtelä,4.8,-1,7.4,2022-10-06
8315,Sodankylä Tähtelä,0.3,-1,5.9,2022-10-07
8316,Sodankylä Tähtelä,-1.0,-1,6.6,2022-10-08
8317,Sodankylä Tähtelä,-1.0,-1,3.7,2022-10-09
8318,Sodankylä Tähtelä,0.1,-1,4.4,2022-10-10
8319,Sodankylä Tähtelä,5.9,-1,7.4,2022-10-11
8320,Sodankylä Tähtelä,-1.0,-1,3.4,2022-10-12
8321,Sodankylä Tähtelä,0.1,-1,2.5,2022-10-13
8322,Sodankylä Tähtelä,0.1,-1,3.5,2022-10-14
8323,Sodankylä Tähtelä,6.0,-1,6.1,2022-10-15
8324,Sodankylä Tähtelä,5.5,-1,7.6,2022-10-16
8325,Sodankylä Tähtelä,2.4,-1,3.8,2022-10-17
8326,Sodankylä Tähtelä,0.1,-1,0.5,2022-10-18
8327,Sodankylä Tähtelä,-1.0,-1,0.3,2022-10-19
8328,Sodankylä Tähtelä,-1.0,-1,-0.1,2022-10-20
8329,Sodankylä Tähtelä,0.4,-1,-3.5,2022-10-21
8330,Sodankylä Tähtelä,1.3,-1,0.7,2022-10-22
8331,Sodankylä Tähtelä,-1.0,-1,0.7,2022-10-23
8332,Sodankylä Tähtelä,-1.0,-1,-3.1,2022-10-24
8333,Sodankylä Tähtelä,0.5,-1,-3.8,2022-10-25
8334,Sodankylä Tähtelä,3.2,-1,-1.6,2022-10-26
8335,Sodankylä Tähtelä,1.2,5,-4.8,2022-10-27
8336,Sodankylä Tähtelä,2.0,5,-0.2,2022-10-28
8337,Sodankylä Tähtelä,18.8,3,1.7,2022-10-29
8338,Sodankylä Tähtelä,-1.0,3,-3.2,2022-10-30
8339,Sodankylä Tähtelä,0.7,3,-3.5,2022-10-31
8340,Sodankylä Tähtelä,-1.0,3,-1.7,2022-11-01
8341,Sodankylä Tähtelä,0.1,3,-3.4,2022-11-02
8342,Sodankylä Tähtelä,0.4,3,-0.6,2022-11-03
8343,Sodankylä Tähtelä,0.3,3,3.2,2022-11-04
8344,Sodankylä Tähtelä,0.1,-1,3.6,2022-11-05
8345,Sodankylä Tähtelä,2.0,-1,-1.0,2022-11-06
8346,Sodankylä Tähtelä,1.0,3,-2.4,2022-11-07
8347,Sodankylä Tähtelä,0.6,5,-3.9,2022-11-08
8348,Sodankylä Tähtelä,0.6,5,-3.6,2022-11-09
8349,Sodankylä Tähtelä,1.6,6,-1.4,2022-11-10
8350,Sodankylä Tähtelä,6.3,7,-0.9,2022-11-11
8351,Sodankylä Tähtelä,0.1,10,-0.8,2022-11-12
8352,Sodankylä Tähtelä,-1.0,9,-0.2,2022-11-13
8353,Sodankylä Tähtelä,0.1,9,-3.0,2022-11-14
8354,Sodankylä Tähtelä,-1.0,9,-5.1,2022-11-15
8355,Sodankylä Tähtelä,-1.0,9,-13.0,2022-11-16
8356,Sodankylä Tähtelä,-1.0,9,-19.4,2022-11-17
8357,Sodankylä Tähtelä,0.1,9,-10.4,2022-11-18
8358,Sodankylä Tähtelä,-1.0,9,-5.8,2022-11-19
8359,Sodankylä Tähtelä,-1.0,9,-15.0,2022-11-20
8360,Sodankylä Tähtelä,-1.0,9,-20.6,2022-11-21
8361,Sodankylä Tähtelä,-1.0,9,-19.0,2022-11-22
8362,Sodankylä Tähtelä,0.2,9,-8.5,2022-11-23
8363,Sodankylä Tähtelä,-1.0,9,-5.1,2022-11-24
8364,Sodankylä Tähtelä,0.3,10,-9.4,2022-11-25
8365,Sodankylä Tähtelä,-1.0,11,-5.5,2022-11-26
8366,Sodankylä Tähtelä,-1.0,11,-4.3,2022-11-27
8367,Sodankylä Tähtelä,0.2,11,-3.3,2022-11-28
8368,Sodankylä Tähtelä,-1.0,11,-2.8,2022-11-29
8369,Sodankylä Tähtelä,1.7,11,-2.6,2022-11-30
8370,Sodankylä Tähtelä,4.2,13,-3.9,2022-12-01
8371,Sodankylä Tähtelä,-1.0,19,-5.6,2022-12-02
8372,Sodankylä Tähtelä,0.3,19,-6.8,2022-12-03
8373,Sodankylä Tähtelä,0.3,19,-8.7,2022-12-04
8374,Sodankylä Tähtelä,2.6,19,-5.3,2022-12-05
8375,Sodankylä Tähtelä,3.4,21,-3.5,2022-12-06
8376,Sodankylä Tähtelä,0.2,24,-6.2,2022-12-07
8377,Sodankylä Tähtelä,1.3,23,-6.2,2022-12-08
8378,Sodankylä Tähtelä,0.7,24,-6.2,2022-12-09
8379,Sodankylä Tähtelä,0.2,26,-9.1,2022-12-10
8380,Sodankylä Tähtelä,0.2,25,-15.5,2022-12-11
8381,Sodankylä Tähtelä,-1.0,24,-25.6,2022-12-12
8382,Sodankylä Tähtelä,3.0,25,-21.0,2022-12-13
8383,Sodankylä Tähtelä,-1.0,29,-17.2,2022-12-14
8384,Sodankylä Tähtelä,3.9,28,-16.4,2022-12-15
8385,Sodankylä Tähtelä,18.9,35,-9.4,2022-12-16
8386,Sodankylä Tähtelä,-1.0,46,-13.7,2022-12-17
8387,Sodankylä Tähtelä,2.4,42,-8.7,2022-12-18
8388,Sodankylä Tähtelä,-1.0,43,-6.7,2022-12-19
8389,Sodankylä Tähtelä,2.4,41,-11.2,2022-12-20
8390,Sodankylä Tähtelä,-1.0,41,-6.8,2022-12-21
8391,Sodankylä Tähtelä,6.4,40,-8.5,2022-12-22
8392,Sodankylä Tähtelä,1.3,47,-11.9,2022-12-23
8393,Sodankylä Tähtelä,-1.0,47,-17.7,2022-12-24
8394,Sodankylä Tähtelä,0.3,44,-18.1,2022-12-25
8395,Sodankylä Tähtelä,2.7,45,-8.4,2022-12-26
8396,Sodankylä Tähtelä,0.4,46,-8.8,2022-12-27
8397,Sodankylä Tähtelä,1.3,46,-9.2,2022-12-28
8398,Sodankylä Tähtelä,-1.0,47,-7.9,2022-12-29
8399,Sodankylä Tähtelä,4.2,46,-6.7,2022-12-30
8400,Sodankylä Tähtelä,5.9,48,-4.1,2022-12-31
8401,Sodankylä Tähtelä,2.3,52,-2.7,2023-01-01
8402,Sodankylä Tähtelä,-1.0,54,-12.3,2023-01-02
8403,Sodankylä Tähtelä,-1.0,52,-15.8,2023-01-03
8404,Sodankylä Tähtelä,-1.0,51,-11.4,2023-01-04
8405,Sodankylä Tähtelä,-1.0,50,-7.8,2023-01-05
8406,Sodankylä Tähtelä,-1.0,48,-19.4,2023-01-06
8407,Sodankylä Tähtelä,-1.0,48,-30.6,2023-01-07
8408,Sodankylä Tähtelä,3.8,48,-14.9,2023-01-08
8409,Sodankylä Tähtelä,1.8,51,-10.0,2023-01-09
8410,Sodankylä Tähtelä,1.2,53,-8.7,2023-01-10
8411,Sodankylä Tähtelä,3.9,53,-9.4,2023-01-11
8412,Sodankylä Tähtelä,5.7,55,0.2,2023-01-12
8413,Sodankylä Tähtelä,0.2,56,-0.4,2023-01-13
8414,Sodankylä Tähtelä,0.2,54,-2.7,2023-01-14
8415,Sodankylä Tähtelä,7.8,55,-9.2,2023-01-15
8416,Sodankylä Tähtelä,2.7,61,0.0,2023-01-16
8417,Sodankylä Tähtelä,-1.0,63,-3.9,2023-01-17
8418,Sodankylä Tähtelä,5.0,62,-4.5,2023-01-18
8419,Sodankylä Tähtelä,-1.0,66,-2.9,2023-01-19
8420,Sodankylä Tähtelä,0.3,65,-3.7,2023-01-20
8421,Sodankylä Tähtelä,-1.0,64,-12.6,2023-01-21
8422,Sodankylä Tähtelä,-1.0,63,-3.6,2023-01-22
8423,Sodankylä Tähtelä,0.1,63,-3.2,2023-01-23
8424,Sodankylä Tähtelä,1.5,62,-4.4,2023-01-24
8425,Sodankylä Tähtelä,1.1,63,-3.8,2023-01-25
8426,Sodankylä Tähtelä,-1.0,62,-11.3,2023-01-26
8427,Sodankylä Tähtelä,1.1,62,-7.5,2023-01-27
8428,Sodankylä Tähtelä,1.5,62,-2.4,2023-01-28
8429,Sodankylä Tähtelä,0.4,64,-7.3,2023-01-29
8430,Sodankylä Tähtelä,0.6,64,-5.4,2023-01-30
8431,Sodankylä Tähtelä,1.2,64,-5.8,2023-01-31
8432,Sodankylä Tähtelä,3.8,64,-5.6,2023-02-01
8433,Sodankylä Tähtelä,-1.0,69,-9.8,2023-02-02
8434,Sodankylä Tähtelä,-1.0,68,-22.7,2023-02-03
8435,Sodankylä Tähtelä,-1.0,67,-21.7,2023-02-04
8436,Sodankylä Tähtelä,0.8,67,-16.1,2023-02-05
8437,Sodankylä Tähtelä,1.1,67,-12.2,2023-02-06
8438,Sodankylä Tähtelä,0.1,66,0.1,2023-02-07
8439,Sodankylä Tähtelä,0.1,65,-1.8,2023-02-08
8440,Sodankylä Tähtelä,1.3,64,-0.1,2023-02-09
8441,Sodankylä Tähtelä,-1.0,65,-6.8,2023-02-10
8442,Sodankylä Tähtelä,-1.0,64,-13.5,2023-02-11
8443,Sodankylä Tähtelä,0.5,65,-4.8,2023-02-12
8444,Sodankylä Tähtelä,0.1,66,-0.5,2023-02-13
8445,Sodankylä Tähtelä,0.6,66,-3.2,2023-02-14
8446,Sodankylä Tähtelä,0.3,65,-7.0,2023-02-15
8447,Sodankylä Tähtelä,1.5,67,-1.9,2023-02-16
8448,Sodankylä Tähtelä,0.3,68,-1.4,2023-02-17
8449,Sodankylä Tähtelä,3.3,68,-2.7,2023-02-18
8450,Sodankylä Tähtelä,2.3,72,-6.1,2023-02-19
8451,Sodankylä Tähtelä,0.5,77,-10.2,2023-02-20
8452,Sodankylä Tähtelä,-1.0,77,-18.6,2023-02-21
8453,Sodankylä Tähtelä,-1.0,76,-23.1,2023-02-22
8454,Sodankylä Tähtelä,5.5,76,-10.7,2023-02-23
8455,Sodankylä Tähtelä,-1.0,78,-8.2,2023-02-24
8456,Sodankylä Tähtelä,-1.0,76,-15.9,2023-02-25
8457,Sodankylä Tähtelä,0.1,76,-13.2,2023-02-26
8458,Sodankylä Tähtelä,0.4,75,-4.9,2023-02-27
8459,Sodankylä Tähtelä,-1.0,75,-4.6,2023-02-28
8460,Sodankylä Tähtelä,0.3,74,-2.7,2023-03-01
8461,Sodankylä Tähtelä,-1.0,73,-2.3,2023-03-02
8462,Sodankylä Tähtelä,1.5,73,-6.9,2023-03-03
8463,Sodankylä Tähtelä,1.3,75,-4.7,2023-03-04
8464,Sodankylä Tähtelä,0.4,79,-6.6,2023-03-05
8465,Sodankylä Tähtelä,-1.0,78,-12.4,2023-03-06
8466,Sodankylä Tähtelä,-1.0,78,-18.2,2023-03-07
8467,Sodankylä Tähtelä,-1.0,79,-20.2,2023-03-08
8468,Sodankylä Tähtelä,-1.0,78,-14.2,2023-03-09
8469,Sodankylä Tähtelä,-1.0,77,-12.3,2023-03-10
8470,Sodankylä Tähtelä,-1.0,77,-9.7,2023-03-11
8471,Sodankylä Tähtelä,-1.0,76,-10.7,2023-03-12
8472,Sodankylä Tähtelä,-1.0,75,-14.3,2023-03-13
8473,Sodankylä Tähtelä,5.5,76,-7.7,2023-03-14
8474,Sodankylä Tähtelä,1.1,88,-8.8,2023-03-15
8475,Sodankylä Tähtelä,-1.0,88,-10.0,2023-03-16
8476,Sodankylä Tähtelä,0.4,86,-16.1,2023-03-17
8477,Sodankylä Tähtelä,9.0,84,-5.1,2023-03-18
8478,Sodankylä Tähtelä,2.2,92,-5.6,2023-03-19
8479,Sodankylä Tähtelä,1.0,95,-6.4,2023-03-20
8480,Sodankylä Tähtelä,0.4,94,-10.4,2023-03-21
8481,Sodankylä Tähtelä,-1.0,91,-11.0,2023-03-22
8482,Sodankylä Tähtelä,-1.0,90,-16.3,2023-03-23
8483,Sodankylä Tähtelä,-1.0,89,-18.9,2023-03-24
8484,Sodankylä Tähtelä,-1.0,89,-16.1,2023-03-25
8485,Sodankylä Tähtelä,-1.0,88,-16.2,2023-03-26
8486,Sodankylä Tähtelä,-1.0,87,-15.0,2023-03-27
8487,Sodankylä Tähtelä,0.7,87,-13.2,2023-03-28
8488,Sodankylä Tähtelä,7.2,87,-8.1,2023-03-29
8489,Sodankylä Tähtelä,1.6,95,-7.2,2023-03-30
8490,Sodankylä Tähtelä,-1.0,99,-5.1,2023-03-31
8491,Sodankylä Tähtelä,-1.0,96,-4.1,2023-04-01
8492,Sodankylä Tähtelä,-1.0,94,-5.3,2023-04-02
8493,Sodankylä Tähtelä,-1.0,92,-8.0,2023-04-03
8494,Sodankylä Tähtelä,-1.0,91,-2.4,2023-04-04
8495,Sodankylä Tähtelä,-1.0,90,-3.1,2023-04-05
8496,Sodankylä Tähtelä,-1.0,89,0.7,2023-04-06
8497,Sodankylä Tähtelä,0.1,88,3.2,2023-04-07
8498,Sodankylä Tähtelä,-1.0,86,2.1,2023-04-08
8499,Sodankylä Tähtelä,-1.0,84,0.6,2023-04-09
8500,Sodankylä Tähtelä,-1.0,83,1.0,2023-04-10
8501,Sodankylä Tähtelä,-1.0,82,0.6,2023-04-11
8502,Sodankylä Tähtelä,-1.0,82,-1.1,2023-04-12
8503,Sodankylä Tähtelä,-1.0,82,-2.2,2023-04-13
8504,Sodankylä Tähtelä,-1.0,81,-2.6,2023-04-14
8505,Sodankylä Tähtelä,-1.0,81,-1.6,2023-04-15
8506,Sodankylä Tähtelä,-1.0,81,-1.5,2023-04-16
8507,Sodankylä Tähtelä,-1.0,81,1.8,2023-04-17
8508,Sodankylä Tähtelä,1.1,80,4.0,2023-04-18
8509,Sodankylä Tähtelä,0.8,78,5.5,2023-04-19
8510,Sodankylä Tähtelä,-1.0,73,6.3,2023-04-20
8511,Sodankylä Tähtelä,-1.0,66,5.7,2023-04-21
8512,Sodankylä Tähtelä,-1.0,61,-1.6,2023-04-22
8513,Sodankylä Tähtelä,-1.0,59,-2.7,2023-04-23
8514,Sodankylä Tähtelä,-1.0,59,-3.2,2023-04-24
8515,Sodankylä Tähtelä,4.6,58,0.2,2023-04-25
8516,Sodankylä Tähtelä,-1.0,62,2.2,2023-04-26
8517,Sodankylä Tähtelä,0.1,59,5.1,2023-04-27
8518,Sodankylä Tähtelä,1.9,56,2.6,2023-04-28
8519,Sodankylä Tähtelä,10.1,56,-0.6,2023-04-29
8520,Sodankylä Tähtelä,1.4,63,1.8,2023-04-30
8521,Sodankylä Tähtelä,0.9,56,2.7,2023-05-01
8522,Sodankylä Tähtelä,-1.0,54,1.9,2023-05-02
8523,Sodankylä Tähtelä,0.6,53,-1.3,2023-05-03
8524,Sodankylä Tähtelä,0.3,53,-1.3,2023-05-04
8525,Sodankylä Tähtelä,-1.0,53,0.8,2023-05-05
8526,Sodankylä Tähtelä,-1.0,51,2.6,2023-05-06
8527,Sodankylä Tähtelä,-1.0,49,3.9,2023-05-07
8528,Sodankylä Tähtelä,-1.0,47,5.9,2023-05-08
8529,Sodankylä Tähtelä,-1.0,44,8.4,2023-05-09
8530,Sodankylä Tähtelä,-1.0,39,7.4,2023-05-10
8531,Sodankylä Tähtelä,-1.0,33,10.7,2023-05-11
8532,Sodankylä Tähtelä,-1.0,26,10.0,2023-05-12
8533,Sodankylä Tähtelä,-1.0,21,10.6,2023-05-13
8534,Sodankylä Tähtelä,-1.0,16,12.1,2023-05-14
8535,Sodankylä Tähtelä,-1.0,10,14.5,2023-05-15
8536,Sodankylä Tähtelä,0.8,-1,14.8,2023-05-16
