Date,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],cloud_cover_code,Direct solar radiation mean [W/m2],days_above_10cm,days_above_20cm
2021-05-12,-1.0,-1.0,18.4,0.0,3.1,0,0
2021-05-13,-1.0,-1.0,19.9,0.0,162.1,0,0
2021-05-14,1.1,-1.0,13.8,3.0,0.7,0,0
2021-05-15,-1.0,-1.0,14.9,7.0,0.8,0,0
2021-05-16,-1.0,-1.0,15.2,7.0,1.3,0,0
2021-05-17,4.8,-1.0,14.8,0.0,168.7,0,0
2021-05-18,6.7,-1.0,12.9,0.0,155.2,0,0
2021-05-19,9.0,-1.0,12.1,8.0,25.5,0,0
2021-05-20,16.8,-1.0,11.3,8.0,0.4,0,0
2021-05-21,8.1,-1.0,6.1,8.0,0.6,0,0
2021-05-22,1.0,-1.0,7.6,7.0,1.6,0,0
2021-05-23,-1.0,-1.0,9.7,0.0,9.2,0,0
2021-05-24,-1.0,-1.0,7.0,0.0,2.3,0,0
2021-05-25,-1.0,-1.0,9.7,0.0,3.0,0,0
2021-05-26,21.1,-1.0,8.8,7.0,394.0,0,0
2021-05-27,0.2,-1.0,10.4,8.0,498.4,0,0
2021-05-28,-1.0,-1.0,10.7,0.0,10.9,0,0
2021-05-29,-1.0,-1.0,9.8,0.0,89.3,0,0
2021-05-30,-1.0,-1.0,11.6,0.0,418.3,0,0
2021-05-31,-1.0,-1.0,11.7,0.0,255.6,0,0
2021-06-01,-1.0,-1.0,14.0,8.0,248.9,0,0
2021-06-02,-1.0,-1.0,17.8,0.0,552.8,0,0
2021-06-03,-1.0,-1.0,18.4,0.0,605.2,0,0
2021-06-04,-1.0,-1.0,18.7,0.0,518.7,0,0
2021-06-05,-1.0,-1.0,19.0,0.0,227.3,0,0
2021-06-06,-1.0,-1.0,20.3,0.0,632.7,0,0
2021-06-07,13.9,-1.0,18.2,3.0,572.1,0,0
2021-06-08,1.4,-1.0,16.1,7.0,192.1,0,0
2021-06-09,-1.0,-1.0,17.7,0.0,288.2,0,0
2021-06-10,-1.0,-1.0,19.7,0.0,465.1,0,0
2021-06-11,-1.0,-1.0,20.2,0.0,546.3,0,0
2021-06-12,22.8,-1.0,16.8,0.0,271.4,0,0
2021-06-13,1.0,-1.0,14.6,7.0,120.2,0,0
2021-06-14,2.0,-1.0,15.9,0.0,246.1,0,0
2021-06-15,-1.0,-1.0,14.0,7.0,7.2,0,0
2021-06-16,-1.0,-1.0,13.7,0.0,253.3,0,0
2021-06-17,-1.0,-1.0,18.7,0.0,189.3,0,0
2021-06-18,-1.0,-1.0,20.9,0.0,0.7,0,0
2021-06-19,4.4,-1.0,20.8,0.0,488.1,0,0
2021-06-20,-1.0,-1.0,24.8,0.0,3.1,0,0
2021-06-21,-1.0,-1.0,26.0,5.0,21.9,0,0
2021-06-22,2.3,-1.0,25.7,0.0,100.0,0,0
2021-06-23,12.9,-1.0,21.6,0.0,,0,0
2021-06-24,-1.0,-1.0,17.6,0.0,,0,0
2021-06-25,-1.0,-1.0,20.3,5.0,190.9,0,0
2021-06-26,6.9,-1.0,19.5,3.0,360.9,0,0
2021-06-27,-1.0,-1.0,20.5,3.0,84.2,0,0
2021-06-28,-1.0,-1.0,19.3,0.0,526.2,0,0
2021-06-29,-1.0,-1.0,20.3,0.0,328.5,0,0
2021-06-30,-1.0,-1.0,17.8,0.0,413.8,0,0
2021-07-01,-1.0,-1.0,17.4,7.0,642.7,0,0
2021-07-02,-1.0,-1.0,19.4,0.0,613.7,0,0
2021-07-03,-1.0,-1.0,22.3,0.0,516.3,0,0
2021-07-04,-1.0,-1.0,23.2,0.0,492.2,0,0
2021-07-05,-1.0,-1.0,23.1,0.0,569.9,0,0
2021-07-06,0.3,-1.0,23.2,1.0,213.9,0,0
2021-07-07,0.8,-1.0,24.1,7.0,270.7,0,0
2021-07-08,-1.0,-1.0,20.6,1.0,136.4,0,0
2021-07-09,1.8,-1.0,22.0,0.0,303.9,0,0
2021-07-10,30.2,-1.0,20.9,7.0,533.4,0,0
2021-07-11,-1.0,-1.0,23.8,5.0,66.5,0,0
2021-07-12,-1.0,-1.0,21.6,0.0,170.9,0,0
2021-07-13,-1.0,-1.0,23.9,0.0,350.3,0,0
2021-07-14,-1.0,-1.0,23.7,0.0,351.8,0,0
2021-07-15,-1.0,-1.0,25.0,0.0,143.0,0,0
2021-07-16,-1.0,-1.0,20.1,0.0,394.2,0,0
2021-07-17,-1.0,-1.0,19.6,0.0,145.7,0,0
2021-07-18,9.3,-1.0,17.8,0.0,14.2,0,0
2021-07-19,-1.0,-1.0,15.1,0.0,112.1,0,0
2021-07-20,0.1,-1.0,14.6,7.0,221.4,0,0
2021-07-21,-1.0,-1.0,14.1,0.0,18.6,0,0
2021-07-22,0.5,-1.0,14.8,0.0,72.3,0,0
2021-07-23,-1.0,-1.0,14.9,0.0,154.0,0,0
2021-07-24,-1.0,-1.0,16.0,7.0,106.8,0,0
2021-07-25,-1.0,-1.0,20.6,0.0,9.0,0,0
2021-07-26,-1.0,-1.0,22.4,0.0,75.4,0,0
2021-07-27,-1.0,-1.0,23.7,0.0,336.7,0,0
2021-07-28,12.5,-1.0,20.5,0.0,432.9,0,0
2021-07-29,7.7,-1.0,17.3,7.0,68.5,0,0
2021-07-30,4.2,-1.0,16.8,0.0,0.2,0,0
2021-07-31,-1.0,-1.0,16.9,7.0,154.9,0,0
2021-08-01,2.1,-1.0,16.3,5.0,52.2,0,0
2021-08-02,-1.0,-1.0,17.2,7.0,346.8,0,0
2021-08-03,0.1,-1.0,12.9,8.0,22.4,0,0
2021-08-04,-1.0,-1.0,14.3,1.0,38.5,0,0
2021-08-05,-1.0,-1.0,14.6,0.0,242.6,0,0
2021-08-06,-1.0,-1.0,16.5,0.0,188.5,0,0
2021-08-07,8.9,-1.0,16.1,1.0,402.2,0,0
2021-08-08,2.0,-1.0,17.1,8.0,241.9,0,0
2021-08-09,0.3,-1.0,17.4,7.0,0.2,0,0
2021-08-10,11.0,-1.0,16.9,7.0,21.1,0,0
2021-08-11,-1.0,-1.0,16.1,0.0,79.4,0,0
2021-08-12,-1.0,-1.0,16.5,0.0,58.1,0,0
2021-08-13,-1.0,-1.0,18.2,0.0,157.8,0,0
2021-08-14,9.9,-1.0,16.1,1.0,148.0,0,0
2021-08-15,19.2,-1.0,13.6,7.0,-0.1,0,0
2021-08-16,1.8,-1.0,15.3,7.0,0.8,0,0
2021-08-17,11.4,-1.0,16.4,8.0,54.5,0,0
2021-08-18,12.4,-1.0,13.9,8.0,27.2,0,0
2021-08-19,1.1,-1.0,13.8,7.0,26.6,0,0
2021-08-20,3.1,-1.0,13.4,7.0,4.6,0,0
2021-08-21,10.4,-1.0,12.3,0.0,3.3,0,0
2021-08-22,0.7,-1.0,12.1,8.0,2.8,0,0
2021-08-23,0.7,-1.0,9.1,8.0,31.9,0,0
2021-08-24,13.1,-1.0,9.3,8.0,37.9,0,0
2021-08-25,20.7,-1.0,10.6,7.0,22.5,0,0
2021-08-26,0.2,-1.0,12.5,8.0,215.8,0,0
2021-08-27,-1.0,-1.0,13.2,8.0,403.6,0,0
2021-08-28,-1.0,-1.0,15.1,8.0,187.4,0,0
2021-08-29,-1.0,-1.0,15.1,0.0,316.5,0,0
2021-08-30,-1.0,-1.0,13.7,0.0,14.9,0,0
2021-08-31,-1.0,-1.0,13.6,0.0,131.0,0,0
2021-09-01,0.4,-1.0,10.2,1.0,136.4,0,0
2021-09-02,8.0,-1.0,8.6,1.0,43.2,0,0
2021-09-03,0.8,-1.0,7.9,7.0,3.7,0,0
2021-09-04,-1.0,-1.0,6.6,0.0,203.7,0,0
2021-09-05,-1.0,-1.0,8.1,0.0,161.4,0,0
2021-09-06,-1.0,-1.0,9.1,8.0,21.0,0,0
2021-09-07,-1.0,-1.0,11.6,3.0,11.1,0,0
2021-09-08,-1.0,-1.0,14.7,7.0,7.3,0,0
2021-09-09,3.0,-1.0,11.3,0.0,225.4,0,0
2021-09-10,-1.0,-1.0,11.0,7.0,359.4,0,0
2021-09-11,0.1,-1.0,12.2,0.0,367.4,0,0
2021-09-12,16.5,-1.0,13.2,7.0,127.4,0,0
2021-09-13,0.1,-1.0,10.3,8.0,0.5,0,0
2021-09-14,0.5,-1.0,6.6,0.0,0.6,0,0
2021-09-15,-1.0,-1.0,6.2,0.0,1.5,0,0
2021-09-16,-1.0,-1.0,6.1,8.0,3.5,0,0
2021-09-17,-1.0,-1.0,6.6,7.0,1.5,0,0
2021-09-18,-1.0,-1.0,7.2,8.0,0.8,0,0
2021-09-19,-1.0,-1.0,6.1,8.0,9.7,0,0
2021-09-20,-1.0,-1.0,5.2,7.0,180.6,0,0
2021-09-21,-1.0,-1.0,4.1,8.0,7.1,0,0
2021-09-22,-1.0,-1.0,4.1,0.0,17.1,0,0
2021-09-23,0.1,-1.0,6.5,7.0,1.9,0,0
2021-09-24,4.7,-1.0,7.9,8.0,0.1,0,0
2021-09-25,0.7,-1.0,8.2,7.0,11.0,0,0
2021-09-26,-1.0,-1.0,9.0,7.0,108.0,0,0
2021-09-27,-1.0,-1.0,8.4,0.0,137.2,0,0
2021-09-28,-1.0,-1.0,7.4,0.0,226.5,0,0
2021-09-29,-1.0,-1.0,7.8,8.0,3.3,0,0
2021-09-30,-1.0,-1.0,8.0,7.0,0.4,0,0
2021-10-01,-1.0,-1.0,7.8,7.0,1.5,0,0
2021-10-02,-1.0,-1.0,8.7,7.0,0.0,0,0
2021-10-03,-1.0,-1.0,9.7,0.0,51.8,0,0
2021-10-04,3.2,-1.0,10.9,5.0,0.1,0,0
2021-10-05,7.6,-1.0,9.5,7.0,1.4,0,0
2021-10-06,1.4,-1.0,9.9,7.0,-0.1,0,0
2021-10-07,0.4,-1.0,10.4,7.0,0.4,0,0
2021-10-08,0.1,-1.0,10.6,8.0,11.7,0,0
2021-10-09,0.4,-1.0,11.2,8.0,1.4,0,0
2021-10-10,0.2,-1.0,10.3,8.0,0.7,0,0
2021-10-11,5.5,-1.0,9.1,7.0,2.6,0,0
2021-10-12,-1.0,-1.0,6.0,7.0,1.1,0,0
2021-10-13,-1.0,-1.0,4.6,8.0,115.1,0,0
2021-10-14,0.1,-1.0,4.3,0.0,1.5,0,0
2021-10-15,9.0,-1.0,7.0,8.0,1.0,0,0
2021-10-16,0.6,-1.0,3.7,7.0,0.6,0,0
2021-10-17,0.7,-1.0,2.9,1.0,1.0,0,0
2021-10-18,0.1,-1.0,2.7,3.0,50.3,0,0
2021-10-19,4.7,-1.0,-0.1,5.0,166.1,0,0
2021-10-20,10.5,-1.0,4.9,8.0,3.0,0,0
2021-10-21,10.1,-1.0,8.7,7.0,0.3,0,0
2021-10-22,14.3,-1.0,4.0,7.0,6.7,0,0
2021-10-23,0.1,6.0,-0.6,8.0,10.6,0,0
2021-10-24,3.5,4.0,-1.5,8.0,58.9,0,0
2021-10-25,0.6,-1.0,6.4,8.0,0.9,0,0
2021-10-26,1.1,-1.0,6.9,7.0,1.2,0,0
2021-10-27,4.0,-1.0,5.7,7.0,1.3,0,0
2021-10-28,3.1,-1.0,6.6,8.0,0.7,0,0
2021-10-29,-1.0,-1.0,9.6,8.0,0.8,0,0
2021-10-30,-1.0,-1.0,7.6,8.0,1.5,0,0
2021-10-31,0.3,-1.0,7.4,7.0,1.4,0,0
2021-11-01,-1.0,-1.0,7.5,1.0,0.4,0,0
2021-11-02,-1.0,-1.0,5.7,5.0,0.1,0,0
2021-11-03,1.2,-1.0,5.4,8.0,0.4,0,0
2021-11-04,1.4,-1.0,6.4,8.0,1.0,0,0
2021-11-05,7.4,-1.0,4.1,8.0,1.6,0,0
2021-11-06,0.2,-1.0,2.6,7.0,1.4,0,0
2021-11-07,0.2,-1.0,0.6,5.0,91.3,0,0
2021-11-08,-1.0,-1.0,-1.9,8.0,66.0,0,0
2021-11-09,5.3,-1.0,-2.2,0.0,3.8,0,0
2021-11-10,0.2,-1.0,5.9,8.0,23.4,0,0
2021-11-11,1.8,-1.0,3.7,5.0,41.1,0,0
2021-11-12,-1.0,-1.0,2.6,7.0,1.3,0,0
2021-11-13,-1.0,-1.0,-0.2,0.0,1.9,0,0
2021-11-14,-1.0,-1.0,-1.8,7.0,39.0,0,0
2021-11-15,0.4,-1.0,-0.8,8.0,1.3,0,0
2021-11-16,0.9,-1.0,3.9,7.0,30.8,0,0
2021-11-17,3.4,-1.0,4.0,8.0,0.9,0,0
2021-11-18,2.5,-1.0,2.6,8.0,1.0,0,0
2021-11-19,1.1,-1.0,0.9,7.0,49.5,0,0
2021-11-20,-1.0,-1.0,0.8,8.0,1.9,0,0
2021-11-21,0.1,-1.0,-1.9,7.0,22.3,0,0
2021-11-22,0.6,-1.0,-4.8,0.0,35.3,0,0
2021-11-23,2.1,2.0,-2.8,7.0,2.4,0,0
2021-11-24,6.0,2.0,-0.1,7.0,34.1,0,0
2021-11-25,1.1,7.0,-0.6,8.0,3.4,0,0
2021-11-26,-1.0,5.0,-7.0,7.0,1.8,0,0
2021-11-27,-1.0,5.0,-12.3,0.0,3.8,0,0
2021-11-28,-1.0,6.0,-10.4,7.0,3.0,0,0
2021-11-29,0.1,6.0,-11.4,0.0,1.7,0,0
2021-11-30,-1.0,7.0,-11.0,8.0,2.7,0,0
2021-12-01,0.2,8.0,-9.0,7.0,1.2,0,0
2021-12-02,-1.0,9.0,-9.1,7.0,0.7,0,0
2021-12-03,0.2,9.0,-11.3,5.0,2.1,0,0
2021-12-04,-1.0,10.0,-13.2,8.0,7.2,0,0
2021-12-05,-1.0,10.0,-20.0,0.0,8.5,0,0
2021-12-06,0.6,9.0,-14.5,8.0,3.3,0,0
2021-12-07,-1.0,12.0,-17.9,0.0,3.9,1,0
2021-12-08,-1.0,12.0,-21.3,3.0,4.1,2,0
2021-12-09,-1.0,12.0,-15.5,7.0,3.2,3,0
2021-12-10,-1.0,11.0,-8.5,7.0,1.8,4,0
2021-12-11,3.5,11.0,-5.3,8.0,1.9,5,0
2021-12-12,-1.0,14.0,-2.4,7.0,1.2,6,0
2021-12-13,2.4,14.0,-1.3,8.0,1.4,7,0
2021-12-14,3.8,15.0,0.5,8.0,1.2,8,0
2021-12-15,1.3,14.0,0.4,8.0,1.0,9,0
2021-12-16,-1.0,12.0,0.3,8.0,2.0,10,0
2021-12-17,-1.0,12.0,-0.6,0.0,2.5,11,0
2021-12-18,-1.0,12.0,1.2,8.0,1.7,12,0
2021-12-19,0.2,11.0,-2.1,8.0,0.9,13,0
2021-12-20,-1.0,11.0,-11.9,7.0,1.9,14,0
2021-12-21,-1.0,12.0,-16.0,5.0,2.4,15,0
2021-12-22,0.1,12.0,-12.2,3.0,2.7,16,0
2021-12-23,2.9,12.0,-4.9,8.0,1.7,17,0
2021-12-24,0.2,15.0,-13.9,9.0,0.6,18,0
2021-12-25,1.1,17.0,-12.8,1.0,0.7,19,0
2021-12-26,-1.0,19.0,-15.9,5.0,1.6,20,0
2021-12-27,-1.0,18.0,-12.0,7.0,2.6,21,0
2021-12-28,1.9,18.0,-7.4,7.0,3.6,22,0
2021-12-29,0.5,20.0,-5.1,7.0,1.9,23,0
2021-12-30,3.4,20.0,-3.7,8.0,1.5,24,0
2021-12-31,-1.0,22.0,-2.3,8.0,0.6,25,1
2022-01-01,-1.0,22.0,-6.5,8.0,1.3,26,2
2022-01-02,4.7,21.0,-8.1,7.0,2.8,27,3
2022-01-03,-1.0,28.0,-6.3,9.0,2.7,28,4
2022-01-04,4.4,27.0,-5.7,8.0,0.9,29,5
2022-01-05,1.8,30.0,-2.6,8.0,1.9,30,6
2022-01-06,0.3,32.0,-8.7,8.0,2.7,31,7
2022-01-07,-1.0,32.0,-9.9,7.0,1.4,32,8
2022-01-08,1.3,31.0,-9.2,7.0,2.6,33,9
2022-01-09,-1.0,32.0,-11.2,8.0,3.1,34,10
2022-01-10,-1.0,31.0,-20.4,8.0,4.0,35,11
2022-01-11,0.6,31.0,-14.9,0.0,1.4,36,12
2022-01-12,0.2,31.0,-1.0,7.0,0.3,37,13
2022-01-13,-1.0,28.0,2.6,8.0,0.3,38,14
2022-01-14,-1.0,25.0,-0.3,7.0,0.6,39,15
2022-01-15,-1.0,25.0,-2.4,7.0,1.2,40,16
2022-01-16,2.5,25.0,-2.1,7.0,0.9,41,17
2022-01-17,-1.0,27.0,-4.2,0.0,0.4,42,18
2022-01-18,0.5,26.0,-5.1,0.0,2.3,43,19
2022-01-19,0.7,26.0,-0.2,1.0,0.8,44,20
2022-01-20,6.2,25.0,-1.5,8.0,1.3,45,21
2022-01-21,-1.0,30.0,-4.2,7.0,0.5,46,22
2022-01-22,1.4,29.0,-9.4,7.0,2.6,47,23
2022-01-23,-1.0,30.0,-3.9,3.0,0.4,48,24
2022-01-24,0.2,30.0,0.3,8.0,-0.4,49,25
2022-01-25,-1.0,29.0,-4.1,0.0,0.5,50,26
2022-01-26,2.6,28.0,-4.8,0.0,2.1,51,27
2022-01-27,1.7,32.0,-0.6,7.0,1.5,52,28
2022-01-28,0.3,34.0,-2.5,7.0,2.5,53,29
2022-01-29,11.7,34.0,-5.0,0.0,3.2,54,30
2022-01-30,4.1,48.0,-4.5,8.0,2.2,55,31
2022-01-31,1.1,53.0,-7.3,8.0,3.2,56,32
2022-02-01,0.9,52.0,-10.7,8.0,3.8,57,33
2022-02-02,0.2,53.0,-11.1,7.0,2.0,58,34
2022-02-03,-1.0,52.0,-14.0,8.0,3.4,59,35
2022-02-04,11.3,51.0,-7.2,8.0,2.6,60,36
2022-02-05,5.3,,-3.3,8.0,1.2,60,36
2022-02-06,4.1,,-1.4,8.0,0.7,60,36
2022-02-07,0.2,,-1.6,7.0,1.3,60,36
2022-02-08,2.9,,-2.9,8.0,1.6,60,36
2022-02-09,0.9,,-2.8,8.0,1.3,60,36
2022-02-10,-1.0,,-2.6,1.0,1.0,60,36
2022-02-11,-1.0,,-5.2,7.0,1.6,60,36
2022-02-12,2.3,,-5.2,7.0,2.8,60,36
2022-02-13,2.9,,-0.2,7.0,2.8,60,36
2022-02-14,6.5,,0.6,8.0,148.1,60,36
2022-02-15,5.1,,0.3,8.0,152.4,60,36
2022-02-16,4.6,,0.6,8.0,4.0,60,36
2022-02-17,13.8,,-0.1,7.0,1.0,60,36
2022-02-18,-1.0,,-4.4,7.0,0.5,60,36
2022-02-19,-1.0,,-5.2,0.0,26.3,60,36
2022-02-20,-1.0,,-4.8,8.0,41.6,60,36
2022-02-21,8.7,,-4.6,7.0,2.4,60,36
2022-02-22,0.9,,-7.7,7.0,63.2,60,36
2022-02-23,0.8,,-14.1,1.0,44.8,60,36
2022-02-24,6.9,,0.8,7.0,1.0,60,36
2022-02-25,4.7,,0.1,8.0,76.9,60,36
2022-02-26,-1.0,,-5.2,5.0,204.3,60,36
2022-02-27,-1.0,,-2.7,3.0,136.7,60,36
2022-02-28,-1.0,,-1.8,0.0,70.8,60,36
2022-03-01,-1.0,,0.4,0.0,0.4,60,36
2022-03-02,-1.0,,0.6,7.0,115.9,60,36
2022-03-03,-1.0,,-1.8,5.0,182.1,60,36
2022-03-04,-1.0,,-5.3,0.0,217.5,60,36
2022-03-05,-1.0,,-6.0,1.0,1.6,60,36
2022-03-06,0.7,,-0.9,5.0,2.1,60,36
2022-03-07,3.3,,-3.5,7.0,86.4,60,36
2022-03-08,2.5,,-4.5,9.0,1.7,60,36
2022-03-09,-1.0,,-4.6,8.0,1.0,60,36
2022-03-10,-1.0,,-3.3,1.0,0.7,60,36
2022-03-11,-1.0,,0.4,5.0,67.3,60,36
2022-03-12,-1.0,,-0.8,8.0,262.3,60,36
2022-03-13,-1.0,,-0.6,0.0,141.9,60,36
2022-03-14,-1.0,,-0.5,0.0,68.2,60,36
2022-03-15,-1.0,,-1.1,0.0,100.2,60,36
2022-03-16,-1.0,,-0.5,0.0,223.2,60,36
2022-03-17,-1.0,,0.4,0.0,236.2,60,36
2022-03-18,-1.0,,0.4,0.0,8.0,60,36
2022-03-19,-1.0,,2.3,8.0,56.9,60,36
2022-03-20,-1.0,,6.6,0.0,64.3,60,36
2022-03-21,-1.0,,3.5,0.0,272.0,60,36
2022-03-22,-1.0,,1.8,0.0,278.6,60,36
2022-03-23,-1.0,,1.3,0.0,25.3,60,36
2022-03-24,0.1,,4.1,0.0,335.0,60,36
2022-03-25,4.6,,3.4,7.0,1.8,60,36
2022-03-26,-1.0,,-1.6,1.0,115.4,60,36
2022-03-27,6.4,,-4.4,0.0,315.5,60,36
2022-03-28,0.1,,-1.2,8.0,340.5,60,36
2022-03-29,-1.0,,-5.2,7.0,14.4,60,36
2022-03-30,2.8,,-4.4,1.0,31.2,60,36
2022-03-31,-1.0,,-5.5,0.0,123.4,60,36
2022-04-01,-1.0,,-4.8,7.0,10.4,60,36
2022-04-02,0.1,,-4.4,0.0,17.0,60,36
2022-04-03,2.9,,-2.0,1.0,9.2,60,36
2022-04-04,12.3,,-1.0,7.0,98.3,60,36
2022-04-05,21.6,,-2.4,7.0,1.0,60,36
2022-04-06,1.1,,-3.8,7.0,0.3,60,36
2022-04-07,1.5,,-1.2,7.0,169.8,60,36
2022-04-08,5.8,,2.1,8.0,48.1,60,36
2022-04-09,2.7,,0.2,5.0,0.5,60,36
2022-04-10,7.3,,0.5,7.0,58.5,60,36
2022-04-11,-1.0,,3.3,7.0,5.1,60,36
2022-04-12,-1.0,,3.9,7.0,97.6,60,36
2022-04-13,0.1,,3.5,0.0,208.2,60,36
2022-04-14,2.0,,1.6,8.0,177.7,60,36
2022-04-15,-1.0,,2.2,7.0,121.4,60,36
2022-04-16,-1.0,,2.8,0.0,37.3,60,36
2022-04-17,-1.0,,5.0,8.0,16.0,60,36
2022-04-18,-1.0,,6.7,0.0,143.7,60,36
2022-04-19,-1.0,,7.4,0.0,466.8,60,36
2022-04-20,-1.0,,7.8,0.0,449.7,60,36
2022-04-21,-1.0,,7.4,0.0,371.6,60,36
2022-04-22,-1.0,,7.4,0.0,94.7,60,36
2022-04-23,-1.0,,5.3,7.0,133.8,60,36
2022-04-24,-1.0,,4.9,7.0,151.3,60,36
2022-04-25,-1.0,,5.1,0.0,60.8,60,36
2022-04-26,-1.0,-1.0,3.2,7.0,241.4,0,0
2022-04-27,-1.0,-1.0,0.6,0.0,288.9,0,0
2022-04-28,2.1,-1.0,0.0,0.0,128.1,0,0
2022-04-29,-1.0,-1.0,0.7,1.0,339.1,0,0
2022-04-30,0.2,-1.0,4.0,0.0,129.5,0,0
2022-05-01,-1.0,-1.0,4.8,7.0,245.2,0,0
2022-05-02,-1.0,-1.0,6.6,0.0,0.6,0,0
2022-05-03,-1.0,-1.0,1.8,0.0,39.4,0,0
2022-05-04,-1.0,-1.0,2.7,0.0,248.9,0,0
2022-05-05,0.4,-1.0,6.9,7.0,196.9,0,0
2022-05-06,-1.0,-1.0,10.8,5.0,291.3,0,0
2022-05-07,5.9,-1.0,6.6,5.0,179.6,0,0
2022-05-08,-1.0,-1.0,4.7,1.0,262.8,0,0
2022-05-09,-1.0,-1.0,6.3,0.0,320.2,0,0
2022-05-10,3.0,-1.0,10.2,1.0,5.2,0,0
2022-05-11,3.1,-1.0,8.7,8.0,0.2,0,0
2022-05-12,1.6,-1.0,8.7,5.0,191.7,0,0
2022-05-13,-1.0,-1.0,10.5,8.0,281.8,0,0
2022-05-14,7.5,-1.0,8.8,0.0,256.3,0,0
2022-05-15,0.3,-1.0,8.2,1.0,91.9,0,0
2022-05-16,0.3,-1.0,8.6,1.0,0.5,0,0
2022-05-17,-1.0,-1.0,5.6,5.0,6.1,0,0
2022-05-18,-1.0,-1.0,11.0,8.0,66.2,0,0
2022-05-19,-1.0,-1.0,9.3,5.0,275.2,0,0
2022-05-20,-1.0,-1.0,10.3,0.0,138.2,0,0
2022-05-21,-1.0,-1.0,9.8,0.0,54.2,0,0
2022-05-22,-1.0,-1.0,11.0,0.0,251.3,0,0
2022-05-23,-1.0,-1.0,13.7,0.0,205.6,0,0
2022-05-24,-1.0,-1.0,15.6,0.0,480.6,0,0
2022-05-25,6.3,-1.0,16.6,0.0,391.9,0,0
2022-05-26,14.7,-1.0,10.6,8.0,435.7,0,0
2022-05-27,1.3,-1.0,10.5,7.0,0.0,0,0
2022-05-28,1.8,-1.0,11.3,8.0,19.2,0,0
2022-05-29,0.3,-1.0,12.0,5.0,32.8,0,0
2022-05-30,4.2,-1.0,13.0,0.0,496.5,0,0
2022-05-31,3.0,-1.0,12.4,0.0,294.9,0,0
2022-06-01,0.1,-1.0,13.4,7.0,106.7,0,0
2022-06-02,16.9,-1.0,11.8,5.0,231.5,0,0
2022-06-03,3.6,-1.0,12.1,7.0,75.8,0,0
2022-06-04,1.6,-1.0,13.9,8.0,62.1,0,0
2022-06-05,0.5,-1.0,11.5,7.0,153.6,0,0
2022-06-06,-1.0,-1.0,12.5,1.0,346.9,0,0
2022-06-07,-1.0,-1.0,16.1,0.0,371.0,0,0
2022-06-08,9.2,-1.0,12.5,0.0,346.6,0,0
2022-06-09,1.5,-1.0,14.9,7.0,97.1,0,0
2022-06-10,0.2,-1.0,14.3,0.0,654.9,0,0
2022-06-11,0.1,-1.0,17.4,1.0,460.2,0,0
2022-06-12,0.2,-1.0,16.9,0.0,198.9,0,0
2022-06-13,5.2,-1.0,14.3,0.0,348.2,0,0
2022-06-14,0.8,-1.0,14.2,0.0,216.2,0,0
2022-06-15,-1.0,-1.0,15.6,7.0,6.1,0,0
2022-06-16,-1.0,-1.0,12.7,3.0,0.5,0,0
2022-06-17,-1.0,-1.0,13.2,7.0,17.2,0,0
2022-06-18,10.4,-1.0,13.1,0.0,445.7,0,0
2022-06-19,0.3,-1.0,11.8,7.0,416.1,0,0
2022-06-20,-1.0,-1.0,14.5,8.0,120.1,0,0
2022-06-21,-1.0,-1.0,16.0,0.0,205.3,0,0
2022-06-22,0.5,-1.0,16.2,0.0,96.4,0,0
2022-06-23,-1.0,-1.0,17.6,7.0,129.3,0,0
2022-06-24,-1.0,-1.0,21.0,0.0,492.3,0,0
2022-06-25,-1.0,-1.0,22.6,0.0,248.3,0,0
2022-06-26,-1.0,-1.0,23.7,0.0,501.4,0,0
2022-06-27,-1.0,-1.0,24.7,1.0,165.1,0,0
2022-06-28,-1.0,-1.0,24.2,1.0,393.0,0,0
2022-06-29,-1.0,-1.0,23.1,0.0,520.3,0,0
2022-06-30,-1.0,-1.0,23.1,0.0,364.3,0,0
2022-07-01,2.0,-1.0,23.7,0.0,403.8,0,0
2022-07-02,-1.0,-1.0,24.5,7.0,352.5,0,0
2022-07-03,-1.0,-1.0,21.9,7.0,267.7,0,0
2022-07-04,-1.0,-1.0,21.0,0.0,414.2,0,0
2022-07-05,2.9,-1.0,17.3,0.0,253.3,0,0
2022-07-06,11.5,-1.0,15.7,0.0,262.9,0,0
2022-07-07,2.9,-1.0,15.2,0.0,285.6,0,0
2022-07-08,-1.0,-1.0,16.3,0.0,193.6,0,0
2022-07-09,0.6,-1.0,14.7,0.0,207.3,0,0
2022-07-10,-1.0,-1.0,16.6,8.0,16.4,0,0
2022-07-11,9.0,-1.0,17.4,7.0,30.7,0,0
2022-07-12,0.9,-1.0,18.9,1.0,213.2,0,0
2022-07-13,27.1,-1.0,17.8,7.0,10.6,0,0
2022-07-14,-1.0,-1.0,16.4,7.0,5.7,0,0
2022-07-15,1.0,-1.0,14.3,5.0,100.3,0,0
2022-07-16,6.5,-1.0,12.6,0.0,57.1,0,0
2022-07-17,2.5,-1.0,13.1,8.0,208.8,0,0
2022-07-18,0.6,-1.0,14.4,7.0,47.0,0,0
2022-07-19,2.8,-1.0,15.5,5.0,222.5,0,0
2022-07-20,-1.0,-1.0,17.4,0.0,104.5,0,0
2022-07-21,-1.0,-1.0,21.6,0.0,225.5,0,0
2022-07-22,2.9,-1.0,22.7,0.0,152.1,0,0
